Line,Suspiciousness
org/jfree/chart/plot/PiePlot.java#2949,0
org/jfree/chart/axis/ValueAxis.java#1728,0
org/jfree/chart/axis/ValueAxis.java#1729,0
org/jfree/chart/axis/ValueAxis.java#1726,0
org/jfree/chart/axis/ValueAxis.java#1727,0
org/jfree/data/time/TimeSeries.java#1138,0
org/jfree/chart/renderer/AbstractRenderer.java#2184,0
org/jfree/chart/plot/PiePlot.java#1990,0
org/jfree/chart/plot/PiePlot.java#1991,0
org/jfree/chart/plot/PiePlot.java#1992,0
org/jfree/chart/axis/Axis.java#1390,0
org/jfree/chart/axis/Axis.java#1394,0
org/jfree/chart/plot/PlotRenderingInfo.java#148,0
org/jfree/chart/plot/PlotRenderingInfo.java#147,0
org/jfree/chart/entity/ChartEntity.java#409,0
org/jfree/chart/axis/LogAxis.java#758,0
org/jfree/chart/axis/LogAxis.java#759,0
org/jfree/chart/LegendItem.java#788,0
org/jfree/chart/entity/LegendItemEntity.java#135,0
org/jfree/chart/entity/LegendItemEntity.java#134,0
org/jfree/chart/renderer/category/BarRenderer.java#848,0
org/jfree/chart/plot/PiePlot.java#2366,0
org/jfree/chart/plot/PiePlot.java#2364,0
org/jfree/chart/plot/PiePlot.java#2365,0
org/jfree/chart/plot/PiePlot.java#2362,0
org/jfree/chart/plot/PiePlot.java#2360,0
org/jfree/chart/plot/PiePlot.java#2361,0
org/jfree/chart/plot/XYPlot.java#2684,0
org/jfree/chart/renderer/AbstractRenderer.java#409,0.30272632674297606
org/jfree/chart/renderer/AbstractRenderer.java#408,0.30272632674297606
org/jfree/chart/renderer/AbstractRenderer.java#405,0.30272632674297606
org/jfree/chart/renderer/AbstractRenderer.java#404,0.30272632674297606
org/jfree/chart/renderer/AbstractRenderer.java#407,0.30272632674297606
org/jfree/chart/renderer/AbstractRenderer.java#401,0.30272632674297606
org/jfree/chart/renderer/AbstractRenderer.java#400,0.30272632674297606
org/jfree/chart/renderer/AbstractRenderer.java#403,0.30272632674297606
org/jfree/chart/axis/PeriodAxis.java#620,0
org/jfree/chart/axis/PeriodAxis.java#621,0
org/jfree/chart/axis/PeriodAxis.java#622,0
org/jfree/chart/axis/PeriodAxis.java#623,0
org/jfree/chart/axis/PeriodAxis.java#626,0
org/jfree/chart/axis/PeriodAxis.java#627,0
org/jfree/chart/axis/PeriodAxis.java#628,0
org/jfree/chart/plot/CombinedRangeXYPlot.java#409,0
org/jfree/chart/plot/CombinedRangeXYPlot.java#408,0
org/jfree/chart/axis/SymbolAxis.java#733,0
org/jfree/chart/plot/RingPlot.java#192,0
org/jfree/chart/plot/RingPlot.java#191,0
org/jfree/chart/plot/RingPlot.java#190,0
org/jfree/chart/axis/SymbolAxis.java#737,0
org/jfree/chart/axis/SymbolAxis.java#736,0
org/jfree/chart/text/TextAnchor.java#159,0
org/jfree/chart/text/TextAnchor.java#156,0
org/jfree/chart/text/TextAnchor.java#154,0
org/jfree/chart/text/TextAnchor.java#155,0
org/jfree/chart/text/TextAnchor.java#150,0
org/jfree/chart/text/TextAnchor.java#151,0
org/jfree/chart/plot/DefaultDrawingSupplier.java#443,0
org/jfree/chart/plot/DefaultDrawingSupplier.java#442,0
org/jfree/chart/plot/CategoryPlot.java#984,0
org/jfree/chart/axis/Axis.java#959,0
org/jfree/chart/axis/Axis.java#958,0
org/jfree/chart/plot/DefaultDrawingSupplier.java#445,0
org/jfree/chart/plot/DefaultDrawingSupplier.java#444,0
org/jfree/chart/axis/Axis.java#955,0
org/jfree/chart/plot/DefaultDrawingSupplier.java#449,0
org/jfree/chart/axis/Axis.java#956,0
org/jfree/chart/block/BorderArrangement.java#144,0
org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java#435,0
org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java#433,0
org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java#432,0
org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java#431,0
org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java#430,0
org/jfree/data/time/TimeSeriesCollection.java#210,0
org/jfree/chart/block/AbstractBlock.java#281,0.20732559026697733
org/jfree/chart/block/AbstractBlock.java#280,0.20732559026697733
org/jfree/chart/JFreeChart.java#1729,0
org/jfree/chart/JFreeChart.java#1726,0
org/jfree/chart/JFreeChart.java#1724,0
org/jfree/chart/JFreeChart.java#1725,0
org/jfree/chart/JFreeChart.java#1722,0
org/jfree/chart/JFreeChart.java#1723,0
org/jfree/chart/renderer/xy/AbstractXYItemRenderer.java#381,0
org/jfree/data/general/DatasetUtilities.java#984,0
org/jfree/chart/block/BorderArrangement.java#149,0
org/jfree/chart/plot/XYPlot.java#5159,0
org/jfree/chart/plot/CategoryPlot.java#4674,0
org/jfree/chart/plot/CombinedRangeXYPlot.java#162,0
org/jfree/data/general/DatasetUtilities.java#986,0
org/jfree/chart/plot/CombinedRangeXYPlot.java#160,0
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java#1461,0
org/jfree/chart/axis/DateAxis.java#821,0
org/jfree/chart/axis/DateAxis.java#820,0
org/jfree/chart/axis/DateAxis.java#823,0
org/jfree/chart/axis/DateAxis.java#822,0
