Statement,Suspiciousness
org.apache.commons.lang3.text.translate.AggregateTranslator#40,0.0
org.apache.commons.lang3.text.translate.AggregateTranslator#41,0.0
org.apache.commons.lang3.text.translate.AggregateTranslator#42,0.0
org.apache.commons.lang3.text.translate.AggregateTranslator#51,0.0
org.apache.commons.lang3.text.translate.AggregateTranslator#52,0.0
org.apache.commons.lang3.text.translate.AggregateTranslator#53,0.0
org.apache.commons.lang3.text.translate.AggregateTranslator#54,0.0
org.apache.commons.lang3.text.translate.AggregateTranslator#57,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#32,0.02040816326530612
org.apache.commons.lang3.text.translate.CharSequenceTranslator#54,0.021739130434782608
org.apache.commons.lang3.text.translate.CharSequenceTranslator#55,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#58,0.021739130434782608
org.apache.commons.lang3.text.translate.CharSequenceTranslator#59,0.021739130434782608
org.apache.commons.lang3.text.translate.CharSequenceTranslator#60,0.021739130434782608
org.apache.commons.lang3.text.translate.CharSequenceTranslator#61,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#63,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#77,0.020833333333333332
org.apache.commons.lang3.text.translate.CharSequenceTranslator#78,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#80,0.020833333333333332
org.apache.commons.lang3.text.translate.CharSequenceTranslator#81,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#83,0.020833333333333332
org.apache.commons.lang3.text.translate.CharSequenceTranslator#84,0.020833333333333332
org.apache.commons.lang3.text.translate.CharSequenceTranslator#87,0.020833333333333332
org.apache.commons.lang3.text.translate.CharSequenceTranslator#89,0.020833333333333332
org.apache.commons.lang3.text.translate.CharSequenceTranslator#90,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#93,0.022727272727272728
org.apache.commons.lang3.text.translate.CharSequenceTranslator#94,0.022727272727272728
org.apache.commons.lang3.text.translate.CharSequenceTranslator#95,0.022727272727272728
org.apache.commons.lang3.text.translate.CharSequenceTranslator#98,0.022727272727272728
org.apache.commons.lang3.text.translate.CharSequenceTranslator#102,0.022727272727272728
org.apache.commons.lang3.text.translate.CharSequenceTranslator#105,0.020833333333333332
org.apache.commons.lang3.text.translate.CharSequenceTranslator#115,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#116,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#117,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#118,0.0
org.apache.commons.lang3.text.translate.CharSequenceTranslator#129,0.0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#29,0.02040816326530612
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#37,0.02631578947368421
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#38,0.030303030303030304
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#39,0.030303030303030304
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#41,0.030303030303030304
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#42,0.030303030303030304
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#43,0.0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#44,0.0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#47,0.030303030303030304
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#48,0.030303030303030304
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#49,0.030303030303030304
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#54,0.030303030303030304
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#55,0.0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#57,0.03125
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#61,0.03125
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#59,0.0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#60,0.0
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#63,0.03125
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#64,0.03125
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#66,0.0
