Statement,Suspiciousness
org.mockito.internal.configuration.plugins.DefaultPluginSwitch#5,0.006206361520558534
org.mockito.internal.creation.instance.InstantiatorProvider#5,0
org.mockito.internal.creation.instance.ObjenesisInstantiator#6,0
org.mockito.internal.configuration.plugins.DefaultPluginSwitch#7,0
org.mockito.internal.creation.instance.InstantiatorProvider#7,0
org.mockito.internal.configuration.plugins.PluginRegistry#7,0.006206361520558534
org.mockito.internal.progress.SequenceNumber#7,0
org.mockito.exceptions.misusing.CannotStubVoidMethodWithReturnValue#7,0
org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner#8,0.005050505050505083
org.mockito.internal.util.StringJoiner#8,0
org.mockito.mock.SerializableMode#8,0.007540056550424112
org.mockito.internal.creation.instance.InstantiationException#8,0
org.mockito.exceptions.misusing.CannotStubVoidMethodWithReturnValue#8,0
org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleanerProvider#9,0.006206361520558534
org.mockito.mock.SerializableMode#9,0.007540056550424112
org.mockito.internal.progress.SequenceNumber#9,0.007153075822603716
org.mockito.internal.configuration.plugins.Plugins#9,0
org.mockito.internal.util.reflection.FieldCopier#9,0.023809523809523836
org.mockito.internal.creation.instance.InstantiationException#9,0
org.mockito.internal.util.reflection.AccessibilityChanger#9,0.0020100502512563345
org.mockito.internal.configuration.plugins.PluginRegistry#9,0.006206361520558534
org.mockito.internal.creation.instance.InstantiatorProvider#10,0
org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner#10,0
org.mockito.internal.util.collections.Iterables#10,0
org.mockito.internal.creation.instance.ObjenesisInstantiator#11,0
org.mockito.internal.util.reflection.AccessibilityChanger#11,0.002012072434607659
org.mockito.internal.creation.instance.InstantiatorProvider#11,0
org.mockito.internal.creation.instance.ConstructorInstantiator#11,0
org.mockito.internal.stubbing.answers.AnswersValidator#11,0.0031250000000000444
org.mockito.internal.util.Checks#11,0
org.mockito.internal.util.reflection.LenientCopyTool#11,0.023809523809523836
org.mockito.internal.util.collections.ListUtil#11,0
org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner#11,0
org.mockito.internal.util.Primitives#11,0
org.mockito.internal.util.StringJoiner#11,0
org.mockito.internal.configuration.plugins.Plugins#11,0.006206361520558534
org.mockito.internal.util.reflection.FieldCopier#12,0.02631578947368418
org.mockito.internal.creation.DelegatingMethod#12,0.007072135785007094
org.mockito.internal.progress.SequenceNumber#12,0.007163323782234943
org.mockito.internal.creation.instance.ConstructorInstantiator#12,0
org.mockito.internal.configuration.plugins.PluginRegistry#12,0.006206361520558534
org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner#12,0
org.mockito.internal.util.StringJoiner#12,0
org.mockito.internal.stubbing.answers.DoesNothing#12,0
org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleanerProvider#12,0.005050505050505083
org.mockito.internal.util.reflection.FieldCopier#13,0.02631578947368418
org.mockito.internal.creation.instance.InstantiatorProvider#13,0
org.mockito.exceptions.misusing.CannotVerifyStubOnlyMock#13,0
org.mockito.internal.util.Primitives#13,0.0016420361247947435
org.mockito.internal.creation.instance.ConstructorInstantiator#13,0
org.mockito.internal.stubbing.answers.AnswersValidator#13,0.0031250000000000444
org.mockito.internal.util.reflection.LenientCopyTool#13,0.023809523809523836
org.mockito.internal.exceptions.stacktrace.ConditionalStackTraceFilter#13,0
org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner#13,0
org.mockito.internal.handler.MockHandlerFactory#13,0.007655502392344471
org.mockito.internal.util.ObjectMethodsGuru#13,0.007469654528478031
org.mockito.mock.SerializableMode#14,0.007540056550424112
org.mockito.internal.util.reflection.FieldCopier#14,0.02631578947368418
org.mockito.internal.stubbing.ConsecutiveStubbing#14,0.004545454545454519
org.mockito.exceptions.verification.SmartNullPointerException#14,0
org.mockito.internal.util.Checks#14,0.006672226855713115
org.mockito.internal.util.collections.ListUtil#14,0
org.mockito.internal.stubbing.defaultanswers.ReturnsMocks#14,0.007525870178739402
org.mockito.internal.util.reflection.FieldSetter#14,0.0018587360594795044
org.mockito.internal.stubbing.BaseStubbing#14,0.007507507507507505
org.mockito.internal.util.collections.Sets#14,0
org.mockito.internal.configuration.injection.MockInjectionStrategy#14,0.006762468300929858
org.mockito.exceptions.misusing.CannotVerifyStubOnlyMock#14,0
org.mockito.internal.util.Primitives#14,0.0016420361247947435
org.mockito.internal.creation.instance.ObjenesisInstantiator#14,0
org.mockito.exceptions.misusing.MockitoConfigurationException#14,0
org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleaner#14,0
org.mockito.internal.verification.SingleRegisteredInvocation#14,0
org.mockito.internal.configuration.plugins.PluginFinder#14,0.006206361520558534
org.mockito.exceptions.misusing.WrongTypeOfReturnValue#14,0
org.mockito.exceptions.misusing.FriendlyReminderException#15,0
org.mockito.exceptions.verification.NeverWantedButInvoked#15,0
org.mockito.exceptions.misusing.InvalidUseOfMatchersException#15,0
org.mockito.exceptions.misusing.UnfinishedVerificationException#15,0
org.mockito.exceptions.misusing.NullInsteadOfMockException#15,0
org.mockito.internal.stubbing.ConsecutiveStubbing#15,0.004545454545454519
org.mockito.internal.invocation.ArgumentsComparator#15,0.0018587360594795044
org.mockito.exceptions.verification.SmartNullPointerException#15,0
org.mockito.internal.util.Checks#15,0
org.mockito.internal.progress.ThreadSafeMockingProgress#15,0.00628436763550666
org.mockito.internal.util.collections.ListUtil#15,0
org.mockito.exceptions.misusing.NotAMockException#15,0
org.mockito.internal.util.reflection.FieldSetter#15,0.0018587360594795044
org.mockito.internal.util.reflection.FieldReader#15,0.0020387359836900876
org.mockito.internal.configuration.plugins.PluginRegistry#15,0.006206361520558534
