Line,Suspiciousness
org/jfree/data/category/DefaultIntervalCategoryDataset.java#264,0.0
org/jfree/data/general/DatasetGroup.java#74,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#261,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#262,0.0
org/jfree/data/DataUtilities.java#109,-0.009174311926605505
org/jfree/data/DataUtilities.java#106,-0.009174311926605505
org/jfree/data/DataUtilities.java#107,0.0
org/jfree/data/general/AbstractDataset.java#97,7.985091743119266
org/jfree/data/category/DefaultIntervalCategoryDataset.java#595,-0.009174311926605505
org/jfree/data/general/DatasetGroup.java#76,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#789,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#462,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#460,-0.0022935779816513763
org/jfree/data/category/DefaultIntervalCategoryDataset.java#461,-0.0022935779816513763
org/jfree/data/category/DefaultIntervalCategoryDataset.java#466,0.0
org/jfree/data/general/AbstractDataset.java#122,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#351,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#465,-0.0022935779816513763
org/jfree/data/category/DefaultIntervalCategoryDataset.java#152,7.985091743119266
org/jfree/data/category/DefaultIntervalCategoryDataset.java#302,-0.005733944954128441
org/jfree/data/category/DefaultIntervalCategoryDataset.java#150,7.985091743119266
org/jfree/data/DataUtilities.java#67,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#156,7.985091743119266
org/jfree/data/category/DefaultIntervalCategoryDataset.java#157,0.0
org/jfree/data/DataUtilities.java#154,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#155,7.985091743119266
org/jfree/data/general/AbstractDataset.java#233,-0.0011467889908256881
org/jfree/data/general/AbstractDataset.java#232,-0.0011467889908256881
org/jfree/data/general/AbstractDataset.java#231,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#92,7.985091743119266
org/jfree/data/general/AbstractDataset.java#235,-0.0011467889908256881
org/jfree/data/DataUtilities.java#133,7.985091743119266
org/jfree/data/DataUtilities.java#86,0.0
org/jfree/data/general/AbstractDataset.java#121,0.0
org/jfree/data/general/DatasetGroup.java#73,0.0
org/jfree/data/DataUtilities.java#126,0.0
org/jfree/data/general/DatasetGroup.java#108,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#392,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#552,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#719,-0.0034403669724770644
org/jfree/data/category/DefaultIntervalCategoryDataset.java#550,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#551,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#714,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#716,-0.0034403669724770644
org/jfree/data/category/DefaultIntervalCategoryDataset.java#494,-0.0034403669724770644
org/jfree/data/category/DefaultIntervalCategoryDataset.java#558,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#559,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#794,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#795,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#415,-0.0022935779816513763
org/jfree/data/category/DefaultIntervalCategoryDataset.java#797,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#413,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#412,-0.0022935779816513763
org/jfree/data/category/DefaultIntervalCategoryDataset.java#411,-0.0022935779816513763
org/jfree/data/category/DefaultIntervalCategoryDataset.java#128,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#655,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#126,0.0
org/jfree/data/DataUtilities.java#131,-0.009174311926605505
org/jfree/data/category/DefaultIntervalCategoryDataset.java#656,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#799,-0.0011467889908256881
org/jfree/data/general/AbstractSeriesDataset.java#97,0.0
org/jfree/data/DataUtilities.java#160,0.0
org/jfree/data/general/AbstractDataset.java#132,-0.0011467889908256881
org/jfree/data/general/AbstractDataset.java#133,-0.0011467889908256881
org/jfree/data/DataUtilities.java#90,0.0
org/jfree/data/DataUtilities.java#162,0.0
org/jfree/data/category/DefaultIntervalCategoryDataset.java#316,-0.0011467889908256881
org/jfree/data/category/DefaultIntervalCategoryDataset.java#317,-0.0011467889908256881
org/jfree/data/general/AbstractDataset.java#170,-0.005733944954128441
