Line,Suspiciousness
org/mockito/internal/creation/jmock/ClassImposterizer.java#89,0.9976673119571586
org/mockito/internal/creation/jmock/ClassImposterizer.java#82,0.9995660977726353
org/mockito/internal/creation/jmock/ClassImposterizer.java#81,0.9995660977726353
org/mockito/internal/creation/jmock/ClassImposterizer.java#86,0.9976673119571586
org/mockito/internal/creation/jmock/ClassImposterizer.java#87,0.0
org/mockito/internal/creation/jmock/ClassImposterizer.java#84,0.9976673119571586
org/mockito/internal/creation/jmock/ClassImposterizer.java#85,0.9976673119571586
org/mockito/exceptions/Reporter.java#182,-3.7085660458527105e-06
org/mockito/exceptions/Reporter.java#183,-3.7085660458527105e-06
org/mockito/exceptions/Reporter.java#180,-3.7085660458527105e-06
org/mockito/exceptions/Reporter.java#181,-3.7085660458527105e-06
org/mockito/exceptions/Reporter.java#188,-1.1125698137558132e-05
org/mockito/exceptions/Reporter.java#189,-1.1125698137558132e-05
org/mockito/internal/invocation/Invocation.java#187,-1.8542830229263552e-05
org/mockito/internal/invocation/Invocation.java#183,0.9982606825244951
org/mockito/internal/MockitoCore.java#62,0.0
org/mockito/internal/MockitoCore.java#63,-0.0010013128323802319
org/mockito/internal/MockitoCore.java#61,-0.0010050213984260845
org/mockito/internal/MockitoCore.java#66,-0.0009642271719217047
org/mockito/internal/MockitoCore.java#67,-0.0009642271719217047
org/mockito/internal/MockitoCore.java#64,0.0
org/mockito/internal/invocation/Invocation.java#235,-1.1125698137558132e-05
org/mockito/internal/invocation/Invocation.java#232,-0.00033747951017259667
org/mockito/internal/invocation/Invocation.java#230,-0.00033747951017259667
org/mockito/internal/invocation/Invocation.java#231,-0.00033747951017259667
org/mockito/internal/invocation/Invocation.java#239,-0.0005525763408320539
org/mockito/exceptions/Reporter.java#334,-1.8542830229263552e-05
org/mockito/exceptions/Reporter.java#332,-1.8542830229263552e-05
org/mockito/exceptions/Reporter.java#338,-2.5959962320968975e-05
org/mockito/internal/creation/MockSettingsImpl.java#28,-2.9668528366821684e-05
org/mockito/internal/creation/MockSettingsImpl.java#29,0.0
org/mockito/internal/creation/MockSettingsImpl.java#23,-6.67541888253488e-05
org/mockito/internal/creation/MockSettingsImpl.java#24,-6.67541888253488e-05
org/mockito/internal/MockitoCore.java#88,-0.00018542830229263552
org/mockito/internal/MockitoCore.java#89,-1.1125698137558132e-05
org/mockito/exceptions/misusing/WrongTypeOfReturnValue.java#14,-1.8542830229263552e-05
org/mockito/exceptions/misusing/WrongTypeOfReturnValue.java#15,-1.8542830229263552e-05
org/mockito/internal/MockitoCore.java#81,-0.0002892681515765114
org/mockito/internal/MockitoCore.java#82,-0.0002707253213472479
org/mockito/internal/MockitoCore.java#83,-0.0002707253213472479
org/mockito/internal/MockitoCore.java#85,-0.0002707253213472479
org/mockito/internal/MockitoCore.java#86,0.0
org/mockito/exceptions/Reporter.java#429,-3.7085660458527105e-06
org/mockito/exceptions/Reporter.java#428,-3.7085660458527105e-06
org/mockito/Matchers.java#553,-3.7085660458527105e-06
org/mockito/exceptions/Reporter.java#425,-3.7085660458527105e-06
org/mockito/exceptions/Reporter.java#424,-3.7085660458527105e-06
org/mockito/exceptions/Reporter.java#427,-3.7085660458527105e-06
org/mockito/exceptions/Reporter.java#426,-3.7085660458527105e-06
org/mockito/internal/creation/DelegatingMethod.java#41,0.9982829339207702
org/mockito/internal/creation/DelegatingMethod.java#46,0.0
org/mockito/internal/progress/MockingProgressImpl.java#56,-0.0009419757756465885
org/mockito/internal/progress/MockingProgressImpl.java#57,-0.0009419757756465885
org/mockito/internal/progress/MockingProgressImpl.java#55,-0.0009419757756465885
org/mockito/internal/progress/MockingProgressImpl.java#52,0.9983088938830912
org/mockito/configuration/DefaultMockitoConfiguration.java#46,0.0
org/mockito/internal/progress/MockingProgressImpl.java#51,0.9982569739584493
org/mockito/internal/stubbing/InvocationContainerImpl.java#60,-8.158845300875963e-05
org/mockito/internal/stubbing/InvocationContainerImpl.java#62,-0.0006341647938408135
org/mockito/internal/stubbing/InvocationContainerImpl.java#64,-0.0006341647938408135
org/mockito/internal/stubbing/InvocationContainerImpl.java#67,-3.7085660458527105e-06
org/mockito/Matchers.java#171,-7.417132091705421e-06
org/mockito/internal/configuration/GlobalConfiguration.java#19,0.9975820149381041
org/mockito/internal/invocation/Invocation.java#111,-3.7085660458527105e-06
org/mockito/internal/invocation/Invocation.java#110,-5.562849068779066e-05
org/mockito/Matchers.java#605,-1.1125698137558132e-05
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java#85,-3.7085660458527105e-06
org/mockito/internal/stubbing/InvocationContainerImpl.java#84,-6.304562277949608e-05
org/mockito/Mockito.java#742,-0.0010346899267929062
org/mockito/Mockito.java#743,-0.0010346899267929062
org/mockito/Mockito.java#741,-0.0010346899267929062
org/mockito/internal/stubbing/defaultanswers/ReturnsEmptyValues.java#81,0.0
org/mockito/internal/invocation/InvocationMatcher.java#40,-0.00020026256647604637
org/mockito/exceptions/Reporter.java#117,-3.7085660458527105e-06
org/mockito/internal/invocation/InvocationMatcher.java#44,0.9982273054300824
org/mockito/internal/invocation/InvocationMatcher.java#48,-0.0014797178522952315
org/mockito/exceptions/Reporter.java#119,-3.7085660458527105e-06
org/mockito/exceptions/verification/WantedButNotInvoked.java#20,0.0
org/mockito/internal/exceptions/base/StackTraceFilter.java#29,0.9978193631650386
org/mockito/internal/stubbing/ConsecutiveStubbing.java#14,-0.0005080735482818214
org/mockito/internal/stubbing/ConsecutiveStubbing.java#15,-0.0005080735482818214
org/mockito/internal/stubbing/ConsecutiveStubbing.java#16,-0.0005080735482818214
org/mockito/internal/stubbing/ConsecutiveStubbing.java#19,-4.079422650437982e-05
