Line,Suspiciousness
org/joda/time/format/DateTimeFormat.java#511,0
org/joda/time/format/DateTimeFormat.java#512,0
org/joda/time/format/DateTimeFormat.java#515,0
org/joda/time/format/DateTimeFormat.java#514,0
org/joda/time/format/DateTimeFormat.java#517,0
org/joda/time/chrono/GJChronology.java#959,0.634153377579976
org/joda/time/chrono/GJChronology.java#956,0.634153377579976
org/joda/time/format/DateTimeFormat.java#518,0
org/joda/time/chrono/BasicChronology.java#406,0.4726788448576276
org/joda/time/chrono/BasicChronology.java#407,0.4726788448576276
org/joda/time/chrono/BasicChronology.java#400,0.4726788448576276
org/joda/time/chrono/BasicChronology.java#401,0.4726788448576276
org/joda/time/chrono/BasicChronology.java#402,0.6436128264529937
org/joda/time/chrono/GJChronology.java#775,0
org/joda/time/chrono/GJChronology.java#74,0.6470037653235515
org/joda/time/DateTime.java#714,0
org/joda/time/DateTime.java#713,0
org/joda/time/DateTime.java#712,0
org/joda/time/DateTime.java#711,0
org/joda/time/DateTime.java#710,0
org/joda/time/format/DateTimeFormatterBuilder.java#1398,0
org/joda/time/format/DateTimeFormatterBuilder.java#1397,0
org/joda/time/format/DateTimeFormatterBuilder.java#1396,0
org/joda/time/format/DateTimeFormatterBuilder.java#1395,0
org/joda/time/format/DateTimeFormatterBuilder.java#1393,0
org/joda/time/format/DateTimeFormatterBuilder.java#1390,0
org/joda/time/base/AbstractInstant.java#89,0
org/joda/time/DateTimeZone.java#272,0
org/joda/time/DateTimeZone.java#270,0
org/joda/time/DateTimeZone.java#271,0
org/joda/time/chrono/AssembledChronology.java#327,0.39916714750771093
org/joda/time/chrono/BasicDayOfMonthDateTimeField.java#42,0.39916714750771093
org/joda/time/chrono/BasicDayOfMonthDateTimeField.java#43,0.39916714750771093
org/joda/time/chrono/BasicDayOfMonthDateTimeField.java#41,0.39916714750771093
org/joda/time/chrono/BasicDayOfMonthDateTimeField.java#47,0.47877436285490305
org/joda/time/chrono/BasicChronology.java#409,0.4726788448576276
org/joda/time/format/DateTimeFormatterBuilder.java#451,0.6717791159078533
org/joda/time/format/DateTimeFormatterBuilder.java#452,0
org/joda/time/format/DateTimeFormatterBuilder.java#454,0.6717791159078533
org/joda/time/format/DateTimeFormatterBuilder.java#455,0
org/joda/time/format/DateTimeFormatterBuilder.java#109,0.6193910248504125
org/joda/time/format/DateTimeFormatterBuilder.java#106,0.6193910248504125
org/joda/time/format/DateTimeFormatterBuilder.java#107,0.6193910248504125
org/joda/time/format/DateTimeFormatterBuilder.java#104,0.6193910248504125
org/joda/time/format/DateTimeFormatterBuilder.java#105,0.6193910248504125
org/joda/time/chrono/BasicChronology.java#404,0.4726788448576276
org/joda/time/chrono/GJChronology.java#957,0.634153377579976
org/joda/time/tz/ZoneInfoProvider.java#106,0.38170187818849366
org/joda/time/tz/CachedDateTimeZone.java#103,0.5027473939762984
org/joda/time/field/ImpreciseDateTimeField.java#191,0
org/joda/time/field/ImpreciseDateTimeField.java#190,0
org/joda/time/tz/CachedDateTimeZone.java#107,0
org/joda/time/field/ImpreciseDateTimeField.java#195,0
org/joda/time/chrono/BasicWeekyearDateTimeField.java#73,0
org/joda/time/chrono/BasicWeekyearDateTimeField.java#72,0.6339015743770091
org/joda/time/chrono/BasicWeekyearDateTimeField.java#75,0.6339015743770091
org/joda/time/format/ISODateTimeFormat.java#783,0
org/joda/time/chrono/BasicWeekyearDateTimeField.java#79,0
org/joda/time/format/ISODateTimeFormat.java#781,0
org/joda/time/format/ISODateTimeFormat.java#787,0
org/joda/time/format/ISODateTimeFormat.java#784,0
org/joda/time/format/DateTimeFormatter.java#846,0
org/joda/time/chrono/BaseChronology.java#533,0
org/joda/time/field/MillisDurationField.java#89,0
org/joda/time/field/MillisDurationField.java#85,0
org/joda/time/field/MillisDurationField.java#80,0.39916714750771093
org/joda/time/chrono/ISOChronology.java#175,0.40617462611193944
org/joda/time/chrono/ISOChronology.java#174,0.40617462611193944
org/joda/time/chrono/ISOChronology.java#176,0.40617462611193944
org/joda/time/chrono/ISOChronology.java#171,0.40617462611193944
org/joda/time/chrono/ISOChronology.java#173,0.40617462611193944
org/joda/time/chrono/ISOChronology.java#172,0.40617462611193944
org/joda/time/chrono/ISOChronology.java#178,0.40617462611193944
org/joda/time/format/ISODateTimeFormat.java#569,0
org/joda/time/Instant.java#73,0
org/joda/time/format/ISODateTimeFormat.java#1658,0.7748063011600982
org/joda/time/format/DateTimeFormatterBuilder.java#2149,0
org/joda/time/format/DateTimeFormatterBuilder.java#2142,0
org/joda/time/format/DateTimeFormatterBuilder.java#2141,0.7978059916862469
org/joda/time/format/ISODateTimeFormat.java#1653,0.7748063011600982
org/joda/time/format/ISODateTimeFormat.java#1654,0.7748063011600982
org/joda/time/format/DateTimeFormatterBuilder.java#2146,0.806837840938486
org/joda/time/field/UnsupportedDateTimeField.java#126,0
org/joda/time/format/DateTimeFormatterBuilder.java#2144,0.806837840938486
org/joda/time/chrono/LimitChronology.java#568,0
org/joda/time/chrono/LimitChronology.java#569,0
org/joda/time/chrono/LimitChronology.java#566,0
org/joda/time/chrono/LimitChronology.java#567,0
org/joda/time/base/AbstractInstant.java#437,0
org/joda/time/chrono/LimitChronology.java#562,0
org/joda/time/field/BaseDateTimeField.java#121,0
org/joda/time/chrono/LimitChronology.java#561,0
org/joda/time/IllegalFieldValueException.java#301,0
org/joda/time/tz/CachedDateTimeZone.java#42,0.38270841602419414
org/joda/time/tz/CachedDateTimeZone.java#40,0
org/joda/time/tz/CachedDateTimeZone.java#41,0
org/joda/time/tz/CachedDateTimeZone.java#45,0.38270841602419414
org/joda/time/tz/CachedDateTimeZone.java#48,0.38270841602419414
org/joda/time/format/DateTimeFormatterBuilder.java#2166,0
org/joda/time/format/DateTimeFormatterBuilder.java#1942,0
org/joda/time/format/DateTimeFormatterBuilder.java#1941,0
org/joda/time/format/DateTimeFormatterBuilder.java#1947,0
org/joda/time/format/DateTimeFormatterBuilder.java#1944,0
org/joda/time/format/DateTimeFormatterBuilder.java#1948,0
org/joda/time/format/DateTimeFormatterBuilder.java#1949,0
org/joda/time/field/OffsetDateTimeField.java#161,0
org/joda/time/field/OffsetDateTimeField.java#165,0.5502246419618824
org/joda/time/MutableDateTime.java#651,0
org/joda/time/MutableDateTime.java#301,0
org/joda/time/MutableDateTime.java#652,0
org/joda/time/chrono/ISOChronology.java#77,0.48635902640951856
org/joda/time/chrono/GJChronology.java#541,0.634153377579976
org/joda/time/chrono/GJChronology.java#543,0.634153377579976
org/joda/time/chrono/GJChronology.java#542,0.634153377579976
org/joda/time/base/AbstractInstant.java#436,0
org/joda/time/chrono/GJChronology.java#544,0.634153377579976
org/joda/time/chrono/GJChronology.java#547,0.634153377579976
org/joda/time/chrono/GJChronology.java#546,0.634153377579976
org/joda/time/chrono/GJChronology.java#549,0.634153377579976
org/joda/time/base/AbstractInstant.java#439,0
org/joda/time/field/PreciseDurationField.java#45,0.39916714750771093
org/joda/time/field/PreciseDurationField.java#44,0.39916714750771093
org/joda/time/field/PreciseDurationField.java#43,0.39916714750771093
org/joda/time/chrono/GJChronology.java#344,0
org/joda/time/chrono/GJChronology.java#341,0
org/joda/time/chrono/BasicChronology.java#230,0
org/joda/time/chrono/GJChronology.java#439,0
org/joda/time/field/BaseDateTimeField.java#58,0.39916714750771093
org/joda/time/DateTimeFieldType.java#318,0.39916714750771093
org/joda/time/field/BaseDateTimeField.java#50,0.39916714750771093
org/joda/time/field/BaseDateTimeField.java#51,0.39916714750771093
org/joda/time/field/BaseDateTimeField.java#52,0
org/joda/time/field/BaseDateTimeField.java#54,0.39916714750771093
org/joda/time/field/BaseDateTimeField.java#55,0.39916714750771093
org/joda/time/format/DateTimeFormatterBuilder.java#667,0.7003661081794413
org/joda/time/format/DateTimeFormat.java#267,0
org/joda/time/DateTime.java#1560,0
org/joda/time/chrono/GregorianChronology.java#221,0.47648798537486625
org/joda/time/chrono/GregorianChronology.java#225,0.4000674233547652
org/joda/time/chrono/GregorianChronology.java#229,0.4000674233547652
org/joda/time/chrono/ZonedChronology.java#158,0.4107730876473443
org/joda/time/chrono/ZonedChronology.java#159,0.4107730876473443
org/joda/time/chrono/ZonedChronology.java#157,0.4107730876473443
org/joda/time/chrono/ZonedChronology.java#153,0.4107730876473443
org/joda/time/format/DateTimeFormat.java#704,0
org/joda/time/format/DateTimeFormat.java#705,0
org/joda/time/format/DateTimeFormatterBuilder.java#593,0
org/joda/time/format/DateTimeFormat.java#707,0
org/joda/time/format/DateTimeFormat.java#701,0
org/joda/time/format/DateTimeFormat.java#702,0
org/joda/time/format/DateTimeFormat.java#709,0
org/joda/time/format/DateTimeFormat.java#254,0
org/joda/time/format/DateTimeFormatterBuilder.java#2445,0
org/joda/time/format/DateTimeFormatterBuilder.java#2442,0
org/joda/time/format/DateTimeFormatterBuilder.java#2440,0
org/joda/time/format/DateTimeFormatterBuilder.java#2441,0
org/joda/time/tz/DateTimeZoneBuilder.java#577,0.48040720111394614
org/joda/time/tz/DateTimeZoneBuilder.java#576,0.48040720111394614
org/joda/time/tz/DateTimeZoneBuilder.java#575,0.48040720111394614
org/joda/time/tz/DateTimeZoneBuilder.java#574,0.4797335090148422
org/joda/time/tz/DateTimeZoneBuilder.java#573,0.4797335090148422
org/joda/time/tz/DateTimeZoneBuilder.java#570,0
org/joda/time/tz/DateTimeZoneBuilder.java#1443,0
org/joda/time/tz/DateTimeZoneBuilder.java#1441,0
org/joda/time/tz/DateTimeZoneBuilder.java#1440,0
org/joda/time/tz/DateTimeZoneBuilder.java#1330,0.4879446546735584
org/joda/time/tz/DateTimeZoneBuilder.java#1445,0
org/joda/time/tz/DateTimeZoneBuilder.java#1332,0.4879446546735584
org/joda/time/Instant.java#134,0
org/joda/time/Instant.java#135,0
org/joda/time/Instant.java#132,0
org/joda/time/Instant.java#133,0
org/joda/time/field/PreciseDurationField.java#127,0
org/joda/time/field/PreciseDurationField.java#129,0
