Line,Suspiciousness
org/apache/commons/math/ConvergenceException.java#45,0.0
org/apache/commons/math/analysis/solvers/BrentSolver.java#312,0.0095459141015548
org/apache/commons/math/analysis/solvers/BrentSolver.java#246,0.0095459141015548
org/apache/commons/math/MathException.java#133,0
org/apache/commons/math/analysis/solvers/UnivariateRealSolverImpl.java#116,0
org/apache/commons/math/MathException.java#174,0
org/apache/commons/math/analysis/solvers/UnivariateRealSolverImpl.java#115,0
org/apache/commons/math/analysis/solvers/BrentSolver.java#167,0.009312101115961705
org/apache/commons/math/MathException.java#173,0
org/apache/commons/math/analysis/solvers/UnivariateRealSolverImpl.java#110,0.0
org/apache/commons/math/analysis/solvers/BrentSolver.java#257,0.0
org/apache/commons/math/analysis/solvers/BrentSolver.java#121,0
org/apache/commons/math/analysis/solvers/BrentSolver.java#254,0.0095459141015548
org/apache/commons/math/analysis/solvers/BrentSolver.java#253,0.0095459141015548
org/apache/commons/math/analysis/solvers/BrentSolver.java#128,0
org/apache/commons/math/MathRuntimeException.java#190,0
org/apache/commons/math/MathException.java#70,0.0
org/apache/commons/math/MathRuntimeException.java#361,0
org/apache/commons/math/analysis/solvers/BrentSolver.java#199,0.0
org/apache/commons/math/analysis/solvers/BrentSolver.java#313,0.0
org/apache/commons/math/analysis/solvers/UnivariateRealSolverImpl.java#196,0.07332355751067665
org/apache/commons/math/MathRuntimeException.java#244,0
org/apache/commons/math/analysis/solvers/UnivariateRealSolverImpl.java#211,0.10369516947304253
org/apache/commons/math/analysis/solvers/UnivariateRealSolverImpl.java#210,0.10369516947304253
org/apache/commons/math/analysis/solvers/UnivariateRealSolverImpl.java#213,0.009312101115961705
org/apache/commons/math/MathRuntimeException.java#115,0
org/apache/commons/math/analysis/solvers/BrentSolver.java#311,0.0095459141015548
org/apache/commons/math/analysis/solvers/BrentSolver.java#226,0.009426833588458411
org/apache/commons/math/MathException.java#111,0.0
org/apache/commons/math/MathRuntimeException.java#111,0
org/apache/commons/math/MathException.java#81,0.0
org/apache/commons/math/MathException.java#80,0.0
org/apache/commons/math/MathException.java#83,0.0
org/apache/commons/math/MathException.java#82,0.0
org/apache/commons/math/MathRuntimeException.java#144,0
org/apache/commons/math/analysis/solvers/BrentSolver.java#193,0.0
org/apache/commons/math/MathRuntimeException.java#509,0
org/apache/commons/math/MathRuntimeException.java#37,0
org/apache/commons/math/MathException.java#165,0.0
org/apache/commons/math/analysis/solvers/UnivariateRealSolverImpl.java#95,0.009201458362691138
