Line,Suspiciousness
org/mockito/Mockito.java#1656,0
org/mockito/internal/configuration/SpyAnnotationEngine.java#69,0
org/mockito/exceptions/Reporter.java#187,0
org/mockito/exceptions/Reporter.java#184,0
org/mockito/internal/util/MockUtil.java#27,0.0010330578512396382
org/mockito/internal/configuration/SpyAnnotationEngine.java#61,0.02631578947368418
org/mockito/internal/configuration/SpyAnnotationEngine.java#60,0.16666666666666663
org/mockito/internal/configuration/SpyAnnotationEngine.java#63,0.033333333333333326
org/mockito/internal/configuration/SpyAnnotationEngine.java#62,0.033333333333333326
org/mockito/internal/configuration/SpyAnnotationEngine.java#65,0.033333333333333326
org/mockito/internal/configuration/SpyAnnotationEngine.java#64,0.033333333333333326
org/mockito/internal/configuration/SpyAnnotationEngine.java#67,0
org/mockito/exceptions/Reporter.java#189,0
org/mockito/internal/configuration/injection/ConstructorInjection.java#61,0.02941176470588236
org/mockito/internal/util/MockUtil.java#22,0.000849617672047609
org/mockito/internal/util/reflection/BeanPropertySetter.java#56,0
org/mockito/internal/util/reflection/BeanPropertySetter.java#54,0.021739130434782594
org/mockito/internal/util/reflection/BeanPropertySetter.java#53,0.021739130434782594
org/mockito/exceptions/misusing/InvalidUseOfMatchersException.java#20,0
org/mockito/internal/util/reflection/BeanPropertySetter.java#58,0
org/mockito/internal/util/reflection/BeanPropertySetter.java#59,0
org/mockito/Mockito.java#2203,0
org/mockito/internal/MockitoCore.java#60,0.0010405827263267886
org/mockito/internal/MockitoCore.java#61,0.0010405827263267886
org/mockito/internal/MockitoCore.java#66,0
org/mockito/internal/MockitoCore.java#67,0
org/mockito/internal/MockitoCore.java#65,0
org/mockito/internal/MockitoCore.java#68,0
org/mockito/internal/configuration/plugins/PluginFinder.java#19,0.000849617672047609
org/mockito/internal/configuration/plugins/PluginFinder.java#16,0.000849617672047609
org/mockito/internal/configuration/plugins/PluginFinder.java#14,0.000849617672047609
org/mockito/internal/configuration/plugins/PluginFinder.java#15,0.000849617672047609
org/mockito/internal/configuration/InjectingAnnotationEngine.java#91,0.0008539709649871829
org/mockito/internal/configuration/InjectingAnnotationEngine.java#90,0.0008539709649871829
org/mockito/internal/util/reflection/FieldCopier.java#12,0.013157894736842146
org/mockito/internal/configuration/InjectingAnnotationEngine.java#95,0.0008539709649871829
org/mockito/internal/configuration/InjectingAnnotationEngine.java#94,0.0008539709649871829
org/mockito/internal/configuration/InjectingAnnotationEngine.java#97,0.0008539709649871829
org/mockito/internal/configuration/InjectingAnnotationEngine.java#96,0.0008539709649871829
org/mockito/exceptions/Reporter.java#334,0
org/mockito/exceptions/Reporter.java#330,0
org/mockito/exceptions/Reporter.java#333,0
org/mockito/Matchers.java#573,0
org/mockito/exceptions/Reporter.java#339,0
org/mockito/exceptions/Reporter.java#338,0
org/mockito/internal/util/reflection/FieldInitializer.java#188,0
org/mockito/exceptions/Reporter.java#448,0
org/mockito/exceptions/Reporter.java#427,0
org/mockito/internal/creation/MockSettingsImpl.java#27,0.0010341261633919352
org/mockito/internal/util/reflection/FieldInitializer.java#185,0.02941176470588236
org/mockito/exceptions/Reporter.java#446,0
org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java#102,0
org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java#101,0
org/mockito/internal/stubbing/defaultanswers/ReturnsDeepStubs.java#106,0
org/mockito/Mockito.java#1674,0
org/mockito/Mockito.java#1675,0
org/mockito/internal/MockitoCore.java#89,0
org/mockito/exceptions/misusing/WrongTypeOfReturnValue.java#14,0
org/mockito/exceptions/misusing/WrongTypeOfReturnValue.java#15,0
org/mockito/internal/MockitoCore.java#80,0
org/mockito/Mockito.java#2163,0
org/mockito/internal/MockitoCore.java#84,0
org/mockito/internal/MockitoCore.java#85,0
org/mockito/internal/MockitoCore.java#86,0
org/mockito/internal/MockitoCore.java#87,0
org/mockito/exceptions/Reporter.java#429,0
org/mockito/exceptions/Reporter.java#428,0
org/mockito/internal/creation/MockSettingsImpl.java#104,0
org/mockito/internal/creation/MockSettingsImpl.java#103,0
org/mockito/exceptions/Reporter.java#65,0
org/mockito/exceptions/Reporter.java#440,0
org/mockito/exceptions/Reporter.java#425,0
org/mockito/exceptions/Reporter.java#424,0
org/mockito/internal/creation/MockSettingsImpl.java#108,0.0010373443983402453
org/mockito/exceptions/Reporter.java#519,0
org/mockito/exceptions/Reporter.java#518,0
org/mockito/internal/progress/MockingProgressImpl.java#58,0
org/mockito/internal/progress/MockingProgressImpl.java#59,0
org/mockito/internal/progress/MockingProgressImpl.java#57,0
org/mockito/internal/progress/MockingProgressImpl.java#54,0.0015748031496063408
org/mockito/exceptions/Reporter.java#516,0
org/mockito/internal/progress/MockingProgressImpl.java#53,0.001529051987767538
org/mockito/internal/progress/MockingProgressImpl.java#50,0.0008992805755395628
org/mockito/exceptions/Reporter.java#512,0
org/mockito/internal/stubbing/InvocationContainerImpl.java#69,0
org/mockito/exceptions/Reporter.java#90,0
