Line,Suspiciousness
org/apache/commons/lang3/ArrayUtils.java#1567,0
org/apache/commons/lang3/ArrayUtils.java#1565,0
org/apache/commons/lang3/ArrayUtils.java#1564,0
org/apache/commons/lang3/ArrayUtils.java#1568,0
org/apache/commons/lang3/reflect/TypeUtils.java#803,0.33333333333333337
org/apache/commons/lang3/ArrayUtils.java#1766,0
org/apache/commons/lang3/ClassUtils.java#1038,0
org/apache/commons/lang3/ArrayUtils.java#1763,0
org/apache/commons/lang3/ArrayUtils.java#1762,0
org/apache/commons/lang3/ArrayUtils.java#1962,0
org/apache/commons/lang3/ArrayUtils.java#1961,0
org/apache/commons/lang3/ArrayUtils.java#1967,0
org/apache/commons/lang3/ArrayUtils.java#1965,0
org/apache/commons/lang3/ArrayUtils.java#1964,0
org/apache/commons/lang3/ArrayUtils.java#1969,0
org/apache/commons/lang3/ArrayUtils.java#1968,0
org/apache/commons/lang3/text/translate/EntityArrays.java#178,1.0
org/apache/commons/lang3/ClassUtils.java#724,0
org/apache/commons/lang3/ClassUtils.java#727,0
org/apache/commons/lang3/ClassUtils.java#723,0
org/apache/commons/lang3/ClassUtils.java#728,0
org/apache/commons/lang3/ArrayUtils.java#1406,0
org/apache/commons/lang3/ClassUtils.java#430,0
org/apache/commons/lang3/ClassUtils.java#431,0
org/apache/commons/lang3/ArrayUtils.java#848,0
org/apache/commons/lang3/ArrayUtils.java#847,0
org/apache/commons/lang3/ArrayUtils.java#1100,0
org/apache/commons/lang3/reflect/TypeUtils.java#617,0.33333333333333337
org/apache/commons/lang3/ArrayUtils.java#4736,0
org/apache/commons/lang3/ArrayUtils.java#1588,0
org/apache/commons/lang3/text/translate/OctalUnescaper.java#51,0
org/apache/commons/lang3/ArrayUtils.java#1587,0
org/apache/commons/lang3/JavaVersion.java#27,0.33333333333333337
org/apache/commons/lang3/text/translate/AggregateTranslator.java#42,1.0
org/apache/commons/lang3/text/translate/AggregateTranslator.java#41,1.0
org/apache/commons/lang3/text/translate/AggregateTranslator.java#40,1.0
org/apache/commons/lang3/ArrayUtils.java#1761,0
org/apache/commons/lang3/text/translate/EntityArrays.java#44,1.0
org/apache/commons/lang3/reflect/TypeUtils.java#323,0
org/apache/commons/lang3/ArrayUtils.java#1811,0
org/apache/commons/lang3/reflect/TypeUtils.java#80,0.33333333333333337
org/apache/commons/lang3/ClassUtils.java#540,0
org/apache/commons/lang3/text/translate/EntityArrays.java#46,1.0
org/apache/commons/lang3/ClassUtils.java#71,0.33333333333333337
org/apache/commons/lang3/ClassUtils.java#70,0.33333333333333337
org/apache/commons/lang3/ClassUtils.java#73,0.33333333333333337
org/apache/commons/lang3/ClassUtils.java#72,0.33333333333333337
org/apache/commons/lang3/ClassUtils.java#75,0.33333333333333337
org/apache/commons/lang3/ClassUtils.java#74,0.33333333333333337
org/apache/commons/lang3/ClassUtils.java#77,0.33333333333333337
org/apache/commons/lang3/ClassUtils.java#76,0.33333333333333337
org/apache/commons/lang3/ClassUtils.java#78,0.33333333333333337
org/apache/commons/lang3/text/translate/EntityArrays.java#41,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#42,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#237,1.0
org/apache/commons/lang3/reflect/TypeUtils.java#784,0
org/apache/commons/lang3/reflect/TypeUtils.java#787,0
org/apache/commons/lang3/reflect/TypeUtils.java#782,0
org/apache/commons/lang3/text/translate/EntityArrays.java#232,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#247,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#246,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#245,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#244,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#243,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#177,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#241,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#240,1.0
org/apache/commons/lang3/ArrayUtils.java#5790,0
org/apache/commons/lang3/text/translate/EntityArrays.java#249,1.0
org/apache/commons/lang3/ArrayUtils.java#5791,0
org/apache/commons/lang3/ArrayUtils.java#5792,0
org/apache/commons/lang3/ArrayUtils.java#3320,0
org/apache/commons/lang3/ArrayUtils.java#3983,0
org/apache/commons/lang3/ArrayUtils.java#3982,0
org/apache/commons/lang3/ArrayUtils.java#3981,0
org/apache/commons/lang3/ArrayUtils.java#3980,0
org/apache/commons/lang3/ArrayUtils.java#3985,0
org/apache/commons/lang3/text/translate/EntityArrays.java#395,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#397,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#396,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#399,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#398,1.0
org/apache/commons/lang3/text/translate/EntityArrays.java#238,1.0
org/apache/commons/lang3/ClassUtils.java#91,0.33333333333333337
org/apache/commons/lang3/reflect/TypeUtils.java#575,0
org/apache/commons/lang3/ClassUtils.java#97,0.33333333333333337
org/apache/commons/lang3/SystemUtils.java#1390,0.33333333333333337
org/apache/commons/lang3/StringEscapeUtils.java#341,0
org/apache/commons/lang3/ArrayUtils.java#2901,0
org/apache/commons/lang3/ArrayUtils.java#2902,0
org/apache/commons/lang3/SystemUtils.java#442,0.33333333333333337
org/apache/commons/lang3/ArrayUtils.java#2904,0
org/apache/commons/lang3/StringEscapeUtils.java#58,1.0
org/apache/commons/lang3/ArrayUtils.java#2120,0
org/apache/commons/lang3/ArrayUtils.java#2121,0
org/apache/commons/lang3/ArrayUtils.java#2124,0
org/apache/commons/lang3/ArrayUtils.java#3059,0
org/apache/commons/lang3/ArrayUtils.java#3058,0
org/apache/commons/lang3/StringEscapeUtils.java#297,0
org/apache/commons/lang3/ArrayUtils.java#3054,0
org/apache/commons/lang3/StringEscapeUtils.java#295,0
org/apache/commons/lang3/ArrayUtils.java#3056,0
org/apache/commons/lang3/StringEscapeUtils.java#293,0
org/apache/commons/lang3/ArrayUtils.java#3502,0
org/apache/commons/lang3/StringEscapeUtils.java#291,0
org/apache/commons/lang3/ArrayUtils.java#3500,0
org/apache/commons/lang3/reflect/TypeUtils.java#279,1.0
org/apache/commons/lang3/ClassUtils.java#139,0
org/apache/commons/lang3/ClassUtils.java#138,0
org/apache/commons/lang3/ArrayUtils.java#5760,0
org/apache/commons/lang3/ClassUtils.java#928,0
org/apache/commons/lang3/ArrayUtils.java#2874,0
org/apache/commons/lang3/ArrayUtils.java#2691,0
org/apache/commons/lang3/ArrayUtils.java#2692,0
org/apache/commons/lang3/ArrayUtils.java#2693,0
org/apache/commons/lang3/ArrayUtils.java#2694,0
org/apache/commons/lang3/ArrayUtils.java#2871,0
org/apache/commons/lang3/ArrayUtils.java#2872,0
org/apache/commons/lang3/ArrayUtils.java#2873,0
org/apache/commons/lang3/ArrayUtils.java#2698,0
org/apache/commons/lang3/ArrayUtils.java#5765,0
org/apache/commons/lang3/StringEscapeUtils.java#55,1.0
org/apache/commons/lang3/ArrayUtils.java#2878,0
org/apache/commons/lang3/ArrayUtils.java#5767,0
org/apache/commons/lang3/ArrayUtils.java#2274,0
org/apache/commons/lang3/ArrayUtils.java#5766,0
org/apache/commons/lang3/SystemUtils.java#978,0.33333333333333337
org/apache/commons/lang3/ArrayUtils.java#3619,0
org/apache/commons/lang3/ArrayUtils.java#3618,0
org/apache/commons/lang3/StringEscapeUtils.java#124,1.0
org/apache/commons/lang3/StringEscapeUtils.java#127,1.0
org/apache/commons/lang3/StringEscapeUtils.java#126,1.0
org/apache/commons/lang3/ArrayUtils.java#3613,0
org/apache/commons/lang3/ArrayUtils.java#3612,0
org/apache/commons/lang3/ArrayUtils.java#3611,0
org/apache/commons/lang3/ArrayUtils.java#3617,0
org/apache/commons/lang3/ArrayUtils.java#3616,0
org/apache/commons/lang3/ArrayUtils.java#3614,0
org/apache/commons/lang3/ArrayUtils.java#204,0
org/apache/commons/lang3/SystemUtils.java#809,0.33333333333333337
org/apache/commons/lang3/reflect/TypeUtils.java#814,0
org/apache/commons/lang3/ArrayUtils.java#5643,0
org/apache/commons/lang3/ArrayUtils.java#5275,0
org/apache/commons/lang3/SystemUtils.java#571,0.33333333333333337
org/apache/commons/lang3/ArrayUtils.java#5272,0
org/apache/commons/lang3/ArrayUtils.java#5271,0
org/apache/commons/lang3/ArrayUtils.java#5270,0
org/apache/commons/lang3/ArrayUtils.java#2584,0
org/apache/commons/lang3/reflect/TypeUtils.java#1015,0
org/apache/commons/lang3/ArrayUtils.java#5641,0
org/apache/commons/lang3/reflect/TypeUtils.java#1013,0
org/apache/commons/lang3/ArrayUtils.java#5279,0
org/apache/commons/lang3/ArrayUtils.java#5278,0
org/apache/commons/lang3/SystemUtils.java#480,0.33333333333333337
org/apache/commons/lang3/ClassUtils.java#957,0
org/apache/commons/lang3/ClassUtils.java#956,0
org/apache/commons/lang3/ClassUtils.java#955,0
org/apache/commons/lang3/ClassUtils.java#954,0
org/apache/commons/lang3/ClassUtils.java#959,0
