Statement,Suspiciousness
org.apache.commons.math3.util.FastMath#352,0.0
org.apache.commons.math3.util.FastMath#82,0.9898127203778857
org.apache.commons.math3.util.FastMath#115,0.9898127203778857
org.apache.commons.math3.util.FastMath#128,0.9898127203778857
org.apache.commons.math3.util.FastMath#141,0.9898127203778857
org.apache.commons.math3.util.FastMath#160,0.9898127203778857
org.apache.commons.math3.util.FastMath#179,0.9898127203778857
org.apache.commons.math3.util.FastMath#198,0.9898127203778857
org.apache.commons.math3.util.FastMath#218,0.9898127203778857
org.apache.commons.math3.util.FastMath#237,0.9898127203778857
org.apache.commons.math3.util.FastMath#256,0.9898127203778857
org.apache.commons.math3.util.FastMath#277,0.9898127203778857
org.apache.commons.math3.util.FastMath#285,0.9898127203778857
org.apache.commons.math3.util.FastMath#288,0.9898127203778857
org.apache.commons.math3.util.FastMath#364,-0.00029106513206040847
org.apache.commons.math3.util.FastMath#365,-1.2474219945446079e-05
org.apache.commons.math3.util.FastMath#367,-0.00029106513206040847
org.apache.commons.math3.util.FastMath#368,-0.00029106513206040847
org.apache.commons.math3.util.FastMath#369,-0.00029106513206040847
org.apache.commons.math3.util.FastMath#378,-0.005085323664426851
org.apache.commons.math3.util.FastMath#386,-0.00011642605282416339
org.apache.commons.math3.util.FastMath#387,-2.0790366575743463e-05
org.apache.commons.math3.util.FastMath#395,-0.00011642605282416339
org.apache.commons.math3.util.FastMath#396,-4.573880646663562e-05
org.apache.commons.math3.util.FastMath#398,-4.1580733151486927e-05
org.apache.commons.math3.util.FastMath#399,-4.1580733151486927e-05
org.apache.commons.math3.util.FastMath#401,-4.158073315148692e-06
org.apache.commons.math3.util.FastMath#403,-0.0001122679795090147
org.apache.commons.math3.util.FastMath#404,-4.573880646663562e-05
org.apache.commons.math3.util.FastMath#406,-4.1580733151486927e-05
org.apache.commons.math3.util.FastMath#407,-4.1580733151486927e-05
org.apache.commons.math3.util.FastMath#409,-4.158073315148692e-06
org.apache.commons.math3.util.FastMath#413,-0.000108109906193866
org.apache.commons.math3.util.FastMath#414,-0.000108109906193866
org.apache.commons.math3.util.FastMath#415,-3.326458652118954e-05
org.apache.commons.math3.util.FastMath#417,-0.000108109906193866
org.apache.commons.math3.util.FastMath#419,-0.000108109906193866
org.apache.commons.math3.util.FastMath#420,-0.000108109906193866
org.apache.commons.math3.util.FastMath#422,-0.000108109906193866
org.apache.commons.math3.util.FastMath#423,-0.000108109906193866
org.apache.commons.math3.util.FastMath#424,-0.000108109906193866
org.apache.commons.math3.util.FastMath#427,-0.000108109906193866
org.apache.commons.math3.util.FastMath#428,-0.000108109906193866
org.apache.commons.math3.util.FastMath#429,-0.000108109906193866
org.apache.commons.math3.util.FastMath#430,-0.000108109906193866
org.apache.commons.math3.util.FastMath#433,-0.000108109906193866
org.apache.commons.math3.util.FastMath#435,-0.000108109906193866
org.apache.commons.math3.util.FastMath#438,-0.000108109906193866
org.apache.commons.math3.util.FastMath#439,-0.000108109906193866
org.apache.commons.math3.util.FastMath#440,-0.000108109906193866
org.apache.commons.math3.util.FastMath#441,-0.000108109906193866
org.apache.commons.math3.util.FastMath#442,-0.000108109906193866
org.apache.commons.math3.util.FastMath#443,-0.000108109906193866
org.apache.commons.math3.util.FastMath#445,-0.000108109906193866
org.apache.commons.math3.util.FastMath#446,-0.000108109906193866
org.apache.commons.math3.util.FastMath#447,-0.000108109906193866
org.apache.commons.math3.util.FastMath#455,-0.00011642605282416339
org.apache.commons.math3.util.FastMath#456,-0.00011642605282416339
org.apache.commons.math3.util.FastMath#457,-2.0790366575743463e-05
org.apache.commons.math3.util.FastMath#465,-0.00011642605282416339
