Statement,Suspiciousness
org.apache.commons.lang3.SerializationUtils#59,0
org.apache.commons.lang3.SerializationUtils#60,0
org.apache.commons.lang3.SerializationUtils#79,0.6833073322932918
org.apache.commons.lang3.SerializationUtils#80,0
org.apache.commons.lang3.SerializationUtils#82,0.7156862745098039
org.apache.commons.lang3.SerializationUtils#83,0.7512864493996569
org.apache.commons.lang3.SerializationUtils#85,0.7512864493996569
org.apache.commons.lang3.SerializationUtils#88,0.7512864493996569
org.apache.commons.lang3.SerializationUtils#95,0.7512864493996569
org.apache.commons.lang3.SerializationUtils#96,0
org.apache.commons.lang3.SerializationUtils#104,0
org.apache.commons.lang3.SerializationUtils#105,0
org.apache.commons.lang3.SerializationUtils#109,0
org.apache.commons.lang3.SerializationUtils#107,0
org.apache.commons.lang3.SerializationUtils#108,0
org.apache.commons.lang3.SerializationUtils#98,1.0
org.apache.commons.lang3.SerializationUtils#99,1.0
org.apache.commons.lang3.SerializationUtils#100,0
org.apache.commons.lang3.SerializationUtils#101,0
org.apache.commons.lang3.SerializationUtils#103,1.0
org.apache.commons.lang3.SerializationUtils#131,0.40706319702602234
org.apache.commons.lang3.SerializationUtils#132,0
org.apache.commons.lang3.SerializationUtils#134,0.4302554027504912
org.apache.commons.lang3.SerializationUtils#137,0.4302554027504912
org.apache.commons.lang3.SerializationUtils#138,0.44287158746208294
org.apache.commons.lang3.SerializationUtils#144,0.48558758314855877
org.apache.commons.lang3.SerializationUtils#145,0.48558758314855877
org.apache.commons.lang3.SerializationUtils#149,0.48558758314855877
org.apache.commons.lang3.SerializationUtils#147,0
org.apache.commons.lang3.SerializationUtils#150,0
org.apache.commons.lang3.SerializationUtils#140,0
org.apache.commons.lang3.SerializationUtils#141,0
org.apache.commons.lang3.SerializationUtils#143,0
org.apache.commons.lang3.SerializationUtils#151,0.48558758314855877
org.apache.commons.lang3.SerializationUtils#162,0.48558758314855877
org.apache.commons.lang3.SerializationUtils#163,0.48558758314855877
org.apache.commons.lang3.SerializationUtils#164,0.518957345971564
org.apache.commons.lang3.SerializationUtils#185,0
org.apache.commons.lang3.SerializationUtils#186,0
org.apache.commons.lang3.SerializationUtils#188,0
org.apache.commons.lang3.SerializationUtils#191,0
org.apache.commons.lang3.SerializationUtils#192,0
org.apache.commons.lang3.SerializationUtils#200,0
org.apache.commons.lang3.SerializationUtils#201,0
org.apache.commons.lang3.SerializationUtils#205,0
org.apache.commons.lang3.SerializationUtils#203,0
org.apache.commons.lang3.SerializationUtils#194,0
org.apache.commons.lang3.SerializationUtils#195,0
org.apache.commons.lang3.SerializationUtils#196,0
org.apache.commons.lang3.SerializationUtils#197,0
org.apache.commons.lang3.SerializationUtils#199,0
org.apache.commons.lang3.SerializationUtils#218,0
org.apache.commons.lang3.SerializationUtils#219,0
org.apache.commons.lang3.SerializationUtils#221,0
org.apache.commons.lang3.SerializationUtils#222,0
org.apache.commons.lang3.SerializationException#42,0
org.apache.commons.lang3.SerializationException#43,0
org.apache.commons.lang3.SerializationException#52,0
org.apache.commons.lang3.SerializationException#53,0
org.apache.commons.lang3.SerializationException#63,0
org.apache.commons.lang3.SerializationException#64,0
org.apache.commons.lang3.SerializationException#75,0.9379014989293362
org.apache.commons.lang3.SerializationException#76,0.9379014989293362
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#249,0.7512864493996569
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#250,0.7512864493996569
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#252,0.7512864493996569
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#264,0.7512864493996569
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#266,0.7512864493996569
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#267,1.0
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#268,1.0
