Statement,Suspiciousness
org.apache.commons.math.MaxIterationsExceededException#36,0
org.apache.commons.math.MaxIterationsExceededException#38,0
org.apache.commons.math.MaxIterationsExceededException#39,0
org.apache.commons.math.MaxIterationsExceededException#50,0
org.apache.commons.math.MaxIterationsExceededException#51,0
org.apache.commons.math.MaxIterationsExceededException#52,0
org.apache.commons.math.MaxIterationsExceededException#58,0
org.apache.commons.math.ConvergenceException#34,0
org.apache.commons.math.ConvergenceException#35,0
org.apache.commons.math.ConvergenceException#44,0
org.apache.commons.math.ConvergenceException#45,0
org.apache.commons.math.ConvergenceException#52,0
org.apache.commons.math.ConvergenceException#53,0
org.apache.commons.math.ConvergenceException#63,0
org.apache.commons.math.ConvergenceException#64,0
org.apache.commons.math.ConvergenceException#77,0
org.apache.commons.math.ConvergenceException#78,0
org.apache.commons.math.ConvergenceException#89,0
org.apache.commons.math.ConvergenceException#90,0
org.apache.commons.math.MathException#123,0
org.apache.commons.math.MathException#124,0
org.apache.commons.math.MathException#125,0
org.apache.commons.math.MathException#126,0
org.apache.commons.math.MathException#127,0
org.apache.commons.math.MathException#137,0
org.apache.commons.math.MathException#138,0
org.apache.commons.math.MathException#139,0
org.apache.commons.math.MathException#140,0
org.apache.commons.math.MathException#141,0
org.apache.commons.math.MathException#151,0
org.apache.commons.math.MathException#152,0
org.apache.commons.math.MathException#153,0
org.apache.commons.math.MathException#154,0
org.apache.commons.math.MathException#155,0
org.apache.commons.math.MathException#165,0
org.apache.commons.math.MathException#166,0
org.apache.commons.math.MathException#167,0
org.apache.commons.math.MathException#168,0
org.apache.commons.math.MathException#169,0
org.apache.commons.math.MathException#181,0
org.apache.commons.math.MathException#182,0
org.apache.commons.math.MathException#183,0
org.apache.commons.math.MathException#184,0
org.apache.commons.math.MathException#185,0
org.apache.commons.math.MathException#197,0
org.apache.commons.math.MathException#198,0
org.apache.commons.math.MathException#199,0
org.apache.commons.math.MathException#200,0
org.apache.commons.math.MathException#201,0
org.apache.commons.math.MathException#47,0
org.apache.commons.math.MathException#49,0
org.apache.commons.math.MathException#50,0
org.apache.commons.math.MathException#53,0
org.apache.commons.math.MathException#51,0
org.apache.commons.math.MathException#52,0
org.apache.commons.math.MathException#54,0
org.apache.commons.math.MathException#57,0
org.apache.commons.math.MathException#83,0
org.apache.commons.math.MathException#85,0
org.apache.commons.math.MathException#89,0
org.apache.commons.math.MathException#91,0
org.apache.commons.math.MathException#96,0
org.apache.commons.math.MathException#94,0
org.apache.commons.math.MathException#100,0
org.apache.commons.math.MathException#113,0
org.apache.commons.math.MathException#114,0
org.apache.commons.math.MathException#115,0
org.apache.commons.math.MathException#208,0
org.apache.commons.math.MathException#216,0
org.apache.commons.math.MathException#226,0
org.apache.commons.math.MathException#235,0
org.apache.commons.math.MathException#242,0
org.apache.commons.math.MathException#243,0
org.apache.commons.math.MathException#251,0
org.apache.commons.math.MathException#252,0
org.apache.commons.math.MathException#253,0
org.apache.commons.math.MathException#255,0
org.apache.commons.math.MathException#256,0
org.apache.commons.math.MathException#257,0
org.apache.commons.math.MathException#265,0
org.apache.commons.math.MathException#266,0
org.apache.commons.math.MathException#267,0
org.apache.commons.math.MathException#268,0
org.apache.commons.math.MathException#269,0
org.apache.commons.math.MathException#271,0
org.apache.commons.math.MathException#272,0
org.apache.commons.math.util.ContinuedFraction#51,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#52,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#79,0
org.apache.commons.math.util.ContinuedFraction#90,0
org.apache.commons.math.util.ContinuedFraction#101,0
org.apache.commons.math.util.ContinuedFraction#133,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#134,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#135,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#136,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#137,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#138,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#139,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#140,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#141,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#142,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#143,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#144,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#145,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#146,0.4546181527389045
org.apache.commons.math.util.ContinuedFraction#148,0
org.apache.commons.math.util.ContinuedFraction#149,0
org.apache.commons.math.util.ContinuedFraction#150,0
org.apache.commons.math.util.ContinuedFraction#151,0
