Line,Suspiciousness
org/joda/time/field/PreciseDurationDateTimeField.java#48,0.0012578616352201255
org/joda/time/field/FieldUtils.java#289,0
org/joda/time/chrono/GregorianChronology.java#129,0.0012610340479193294
org/joda/time/chrono/GregorianChronology.java#128,0.0012610340479193294
org/joda/time/Period.java#731,0
org/joda/time/field/DividedDateTimeField.java#222,0
org/joda/time/chrono/GregorianChronology.java#125,0
org/joda/time/chrono/GregorianChronology.java#124,0
org/joda/time/Duration.java#282,0
org/joda/time/tz/DateTimeZoneBuilder.java#1422,0
org/joda/time/chrono/GregorianChronology.java#123,0
org/joda/time/chrono/GregorianChronology.java#122,0.0012610340479193294
org/joda/time/format/FormatUtils.java#109,0
org/joda/time/format/FormatUtils.java#108,0
org/joda/time/chrono/BasicChronology.java#360,0
org/joda/time/chrono/BasicFixedMonthChronology.java#101,0
org/joda/time/chrono/ZonedChronology.java#527,0
org/joda/time/chrono/BasicChronology.java#409,0
org/joda/time/field/OffsetDateTimeField.java#91,0.0012578616352201255
org/joda/time/chrono/BasicChronology.java#404,0
org/joda/time/chrono/BasicChronology.java#406,0
org/joda/time/chrono/BasicChronology.java#407,0
org/joda/time/format/FormatUtils.java#105,0
org/joda/time/chrono/BasicChronology.java#401,0
org/joda/time/format/FormatUtils.java#107,0
org/joda/time/chrono/BaseChronology.java#395,0
org/joda/time/field/UnsupportedDateTimeField.java#55,0
org/joda/time/chrono/AssembledChronology.java#240,0.0012578616352201255
org/joda/time/field/UnsupportedDateTimeField.java#57,0
org/joda/time/field/UnsupportedDateTimeField.java#56,0
org/joda/time/field/DividedDateTimeField.java#225,0
org/joda/time/field/ImpreciseDateTimeField.java#126,0
org/joda/time/base/BasePeriod.java#459,0
org/joda/time/DateTimeZone.java#470,0
org/joda/time/tz/DefaultNameProvider.java#54,0
org/joda/time/DateTimeZone.java#473,0.0011025358324145973
org/joda/time/tz/ZoneInfoProvider.java#174,0.0011025358324145973
org/joda/time/chrono/AssembledChronology.java#378,0.0012650221378873727
org/joda/time/base/BasePeriod.java#511,0
org/joda/time/base/BasePeriod.java#510,0
org/joda/time/chrono/AssembledChronology.java#244,0.0012578616352201255
org/joda/time/field/PreciseDurationDateTimeField.java#109,0
org/joda/time/tz/DefaultNameProvider.java#53,0
org/joda/time/chrono/GregorianChronology.java#233,0
org/joda/time/tz/DateTimeZoneBuilder.java#541,0
org/joda/time/Duration.java#209,0
org/joda/time/base/BasePeriod.java#357,0
org/joda/time/base/BasePeriod.java#356,0
org/joda/time/base/BasePeriod.java#359,0
org/joda/time/base/BasePeriod.java#358,0
org/joda/time/base/BasePeriod.java#609,0
org/joda/time/base/BasePeriod.java#608,0
org/joda/time/chrono/CopticChronology.java#248,0
org/joda/time/base/BasePeriod.java#193,0
org/joda/time/base/BasePeriod.java#192,0
org/joda/time/base/BasePeriod.java#191,0
org/joda/time/base/BasePeriod.java#190,0
org/joda/time/DateTimeZone.java#387,0
org/joda/time/field/BaseDateTimeField.java#933,0
org/joda/time/chrono/ZonedChronology.java#145,0
org/joda/time/chrono/ZonedChronology.java#147,0
org/joda/time/chrono/ZonedChronology.java#141,0
org/joda/time/chrono/ZonedChronology.java#140,0
org/joda/time/chrono/ZonedChronology.java#143,0
org/joda/time/DateTimeFieldType.java#254,0.0012578616352201255
org/joda/time/chrono/BasicMonthOfYearDateTimeField.java#197,0
org/joda/time/DateTimeFieldType.java#327,0.0012578616352201255
org/joda/time/field/ZeroIsMaxDateTimeField.java#128,0
org/joda/time/chrono/BasicMonthOfYearDateTimeField.java#194,0
org/joda/time/DateTimeZone.java#272,0.04081632653061229
org/joda/time/chrono/BasicMonthOfYearDateTimeField.java#192,0
org/joda/time/DateTimeZone.java#270,0
org/joda/time/DateTimeZone.java#271,0.04081632653061229
org/joda/time/field/BaseDateTimeField.java#431,0
org/joda/time/chrono/BasicChronology.java#565,0
org/joda/time/base/BasePeriod.java#281,0
org/joda/time/base/BasePeriod.java#280,0
org/joda/time/tz/DateTimeZoneBuilder.java#1218,0
org/joda/time/IllegalFieldValueException.java#79,0
org/joda/time/tz/DefaultNameProvider.java#58,0
org/joda/time/Period.java#605,0
org/joda/time/chrono/BasicMonthOfYearDateTimeField.java#251,0
org/joda/time/tz/DateTimeZoneBuilder.java#1212,0
org/joda/time/format/FormatUtils.java#69,0
org/joda/time/tz/DateTimeZoneBuilder.java#1210,0
org/joda/time/field/BaseDateTimeField.java#344,0
org/joda/time/tz/DateTimeZoneBuilder.java#1217,0
org/joda/time/tz/DateTimeZoneBuilder.java#1214,0
org/joda/time/tz/DateTimeZoneBuilder.java#1215,0
org/joda/time/tz/DateTimeZoneBuilder.java#1326,0
org/joda/time/tz/DateTimeZoneBuilder.java#1327,0
org/joda/time/tz/DateTimeZoneBuilder.java#1324,0
org/joda/time/tz/DateTimeZoneBuilder.java#1457,0
org/joda/time/tz/DateTimeZoneBuilder.java#1450,0
org/joda/time/tz/DateTimeZoneBuilder.java#1451,0
org/joda/time/tz/DateTimeZoneBuilder.java#1452,0
org/joda/time/format/FormatUtils.java#236,0
org/joda/time/chrono/CopticChronology.java#98,0
org/joda/time/chrono/ZonedChronology.java#524,0
org/joda/time/tz/DateTimeZoneBuilder.java#1458,0
org/joda/time/field/BaseDateTimeField.java#408,0
org/joda/time/tz/DateTimeZoneBuilder.java#1329,0
org/joda/time/field/OffsetDateTimeField.java#191,0
org/joda/time/tz/ZoneInfoProvider.java#106,0.0011025358324145973
org/joda/time/chrono/CopticChronology.java#108,0
org/joda/time/chrono/ISOChronology.java#110,0.0013812154696132284
org/joda/time/Period.java#195,0
org/joda/time/PeriodType.java#356,0
org/joda/time/chrono/ZonedChronology.java#528,0
org/joda/time/field/DecoratedDurationField.java#97,0
org/joda/time/tz/CachedDateTimeZone.java#103,0
org/joda/time/field/ImpreciseDateTimeField.java#191,0
org/joda/time/field/BaseDateTimeField.java#409,0
org/joda/time/tz/CachedDateTimeZone.java#107,0
org/joda/time/field/ImpreciseDateTimeField.java#195,0
org/joda/time/chrono/BasicGJChronology.java#97,0
org/joda/time/tz/DateTimeZoneBuilder.java#407,0
org/joda/time/tz/DateTimeZoneBuilder.java#406,0
org/joda/time/tz/DateTimeZoneBuilder.java#405,0
org/joda/time/tz/DateTimeZoneBuilder.java#404,0
org/joda/time/IllegalFieldValueException.java#74,0
org/joda/time/chrono/BasicWeekyearDateTimeField.java#75,0
org/joda/time/tz/DateTimeZoneBuilder.java#400,0
org/joda/time/chrono/GJEraDateTimeField.java#99,0
org/joda/time/chrono/BasicWeekyearDateTimeField.java#79,0
org/joda/time/format/FormatUtils.java#106,0
org/joda/time/Period.java#513,0
org/joda/time/Period.java#512,0
org/joda/time/tz/DateTimeZoneBuilder.java#713,0
org/joda/time/tz/DateTimeZoneBuilder.java#711,0
org/joda/time/tz/DateTimeZoneBuilder.java#710,0
org/joda/time/tz/DateTimeZoneBuilder.java#717,0
org/joda/time/field/DecoratedDateTimeField.java#90,0.0012787723785165905
org/joda/time/field/BaseDateTimeField.java#332,0
org/joda/time/tz/DateTimeZoneBuilder.java#719,0
org/joda/time/tz/DateTimeZoneBuilder.java#718,0
org/joda/time/chrono/BasicChronology.java#103,0.0012578616352201255
org/joda/time/tz/ZoneInfoProvider.java#184,0
org/joda/time/tz/DateTimeZoneBuilder.java#1521,0
org/joda/time/tz/DateTimeZoneBuilder.java#1522,0
org/joda/time/chrono/BasicChronology.java#102,0.0012578616352201255
org/joda/time/tz/DateTimeZoneBuilder.java#1524,0
org/joda/time/tz/DateTimeZoneBuilder.java#1037,0
org/joda/time/tz/DateTimeZoneBuilder.java#1034,0
org/joda/time/Period.java#994,0
org/joda/time/tz/DateTimeZoneBuilder.java#1528,0
org/joda/time/tz/DateTimeZoneBuilder.java#1529,0
org/joda/time/tz/DateTimeZoneBuilder.java#1038,0
org/joda/time/Period.java#998,0
org/joda/time/field/BaseDateTimeField.java#835,0
org/joda/time/field/BaseDateTimeField.java#834,0
org/joda/time/field/MillisDurationField.java#97,0
org/joda/time/field/BaseDateTimeField.java#836,0
org/joda/time/base/AbstractPeriod.java#206,0
org/joda/time/tz/DateTimeZoneBuilder.java#772,0
org/joda/time/chrono/BaseChronology.java#533,0
org/joda/time/field/BaseDateTimeField.java#635,0
org/joda/time/field/MillisDurationField.java#85,0
org/joda/time/field/PreciseDateTimeField.java#69,0.0012578616352201255
org/joda/time/Period.java#467,0
org/joda/time/Period.java#466,0
org/joda/time/field/MillisDurationField.java#80,0.0012578616352201255
org/joda/time/chrono/ISOChronology.java#175,0.0012771392081737387
org/joda/time/tz/FixedDateTimeZone.java#57,0.1428571428571429
org/joda/time/chrono/ISOChronology.java#176,0.0012771392081737387
org/joda/time/chrono/ISOChronology.java#171,0.0012771392081737387
org/joda/time/tz/FixedDateTimeZone.java#53,0
org/joda/time/chrono/ISOChronology.java#173,0.0012771392081737387
org/joda/time/field/DecoratedDateTimeField.java#98,0
org/joda/time/Period.java#1342,0
org/joda/time/tz/DateTimeZoneBuilder.java#776,0
org/joda/time/chrono/ISOChronology.java#178,0.0012771392081737387
org/joda/time/chrono/ZonedChronology.java#571,0
org/joda/time/chrono/BasicDayOfYearDateTimeField.java#64,0
org/joda/time/PeriodType.java#417,0
org/joda/time/PeriodType.java#415,0
org/joda/time/tz/ZoneInfoProvider.java#227,0.0011031439602867676
org/joda/time/tz/ZoneInfoProvider.java#226,0.0011031439602867676
org/joda/time/PeriodType.java#410,0
org/joda/time/tz/ZoneInfoProvider.java#224,0.0011031439602867676
org/joda/time/field/UnsupportedDateTimeField.java#59,0
org/joda/time/tz/ZoneInfoProvider.java#229,0.0011031439602867676
org/joda/time/tz/ZoneInfoProvider.java#228,0.0011031439602867676
org/joda/time/chrono/BasicDayOfYearDateTimeField.java#68,0
org/joda/time/chrono/BasicDayOfYearDateTimeField.java#69,0
org/joda/time/field/ImpreciseDateTimeField.java#174,0
org/joda/time/field/PreciseDateTimeField.java#63,0.0012578616352201255
