Line,Suspiciousness
org/apache/commons/math/fraction/BigFraction.java#272,-0.00022029897718332022
org/apache/commons/math/fraction/BigFraction.java#77,1.9976711250983477
org/apache/commons/math/fraction/BigFraction.java#74,1.9976711250983477
org/apache/commons/math/exception/MathIllegalStateException.java#46,-0.0003147128245476003
org/apache/commons/math/exception/MathIllegalStateException.java#47,-0.0003147128245476003
org/apache/commons/math/fraction/BigFraction.java#71,1.9976711250983477
org/apache/commons/math/exception/MathIllegalStateException.java#45,-0.0003147128245476003
org/apache/commons/math/exception/MathIllegalStateException.java#48,-0.0003147128245476003
org/apache/commons/math/util/MathUtils.java#260,-0.0011644374508261212
org/apache/commons/math/exception/util/LocalizedFormats.java#335,1.9973249409913454
org/apache/commons/math/exception/ZeroException.java#37,0.0
org/apache/commons/math/exception/ZeroException.java#38,0.0
org/apache/commons/math/exception/util/LocalizedFormats.java#337,1.9973249409913454
org/apache/commons/math/fraction/BigFraction.java#120,1.9976711250983477
org/apache/commons/math/fraction/BigFraction.java#121,1.9976711250983477
org/apache/commons/math/fraction/BigFraction.java#122,1.9976711250983477
org/apache/commons/math/fraction/BigFraction.java#123,-9.44138473642801e-05
org/apache/commons/math/fraction/BigFraction.java#125,1.9976711250983477
org/apache/commons/math/fraction/BigFraction.java#126,1.9976711250983477
org/apache/commons/math/fraction/BigFraction.java#127,1.9976711250983477
org/apache/commons/math/exception/util/LocalizedFormats.java#331,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#330,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#99,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#98,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#95,1.9973249409913454
org/apache/commons/math/fraction/FractionConversionException.java#54,-6.294256490952006e-05
org/apache/commons/math/exception/util/LocalizedFormats.java#97,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#96,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#91,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#90,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#93,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#92,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#270,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#271,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#272,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#273,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#274,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#275,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#276,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#277,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#371,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#370,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#372,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#376,0.0
org/apache/commons/math/exception/util/LocalizedFormats.java#288,1.9973249409913454
org/apache/commons/math/fraction/BigFraction.java#409,-3.147128245476003e-05
org/apache/commons/math/fraction/BigFraction.java#408,-3.147128245476003e-05
org/apache/commons/math/exception/util/LocalizedFormats.java#289,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#128,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#129,1.9973249409913454
org/apache/commons/math/exception/ZeroException.java#48,-0.00012588512981904013
org/apache/commons/math/exception/util/LocalizedFormats.java#120,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#121,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#122,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#123,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#124,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#125,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#126,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#127,1.9973249409913454
org/apache/commons/math/fraction/BigFraction.java#713,-0.0012588512981904013
org/apache/commons/math/fraction/BigFraction.java#1046,-3.147128245476003e-05
org/apache/commons/math/fraction/BigFraction.java#711,-0.001038552321007081
org/apache/commons/math/fraction/BigFraction.java#1044,0.0
org/apache/commons/math/fraction/BigFraction.java#1043,-3.147128245476003e-05
org/apache/commons/math/fraction/BigFraction.java#715,-0.0012588512981904013
org/apache/commons/math/fraction/BigFraction.java#714,-0.0012588512981904013
org/apache/commons/math/fraction/BigFraction.java#1125,0.0
org/apache/commons/math/fraction/BigFraction.java#718,-0.0013217938630999213
org/apache/commons/math/fraction/BigFraction.java#1120,0.0
org/apache/commons/math/fraction/BigFraction.java#1121,0.0
org/apache/commons/math/fraction/BigFraction.java#1123,0.0
org/apache/commons/math/exception/util/LocalizedFormats.java#234,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#159,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#158,1.9973249409913454
org/apache/commons/math/fraction/FractionConversionException.java#42,-3.147128245476003e-05
org/apache/commons/math/exception/util/LocalizedFormats.java#155,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#154,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#157,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#156,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#151,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#150,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#153,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#152,1.9973249409913454
org/apache/commons/math/exception/util/LocalizedFormats.java#237,1.9973249409913454
org/apache/commons/math/fraction/BigFraction.java#948,-6.294256490952006e-05
org/apache/commons/math/exception/util/LocalizedFormats.java#160,1.9973249409913454
org/apache/commons/math/fraction/BigFraction.java#949,-3.147128245476003e-05
org/apache/commons/math/fraction/BigFraction.java#292,-0.00022029897718332022
org/apache/commons/math/fraction/BigFraction.java#287,-0.00022029897718332022
org/apache/commons/math/exception/NotFiniteNumberException.java#54,0.0
