Line,Suspiciousness
org/jfree/data/DefaultKeyedValues.java#425,0.0
org/jfree/data/category/DefaultCategoryDataset.java#96,0.0
org/jfree/data/DefaultKeyedValues2D.java#519,0.0
org/jfree/data/DefaultKeyedValues2D.java#518,0.0
org/jfree/data/DefaultKeyedValues2D.java#514,0.0
org/jfree/data/DefaultKeyedValues2D.java#513,0.0
org/jfree/data/DefaultKeyedValues2D.java#512,0.0
org/jfree/data/DefaultKeyedValues2D.java#511,0.0
org/jfree/data/DefaultKeyedValues.java#136,0.0
org/jfree/data/category/DefaultCategoryDataset.java#162,0.0
org/jfree/data/DefaultKeyedValues2D.java#278,0.0
org/jfree/data/DefaultKeyedValues.java#348,0.0
org/jfree/data/DefaultKeyedValues.java#349,0.0
org/jfree/data/general/DatasetGroup.java#85,0.0
org/jfree/data/DefaultKeyedValues.java#371,0.0
org/jfree/data/DefaultKeyedValues2D.java#271,0.0
org/jfree/data/DefaultKeyedValues.java#374,0.0
org/jfree/data/DefaultKeyedValues2D.java#129,0.0
org/jfree/data/DefaultKeyedValues.java#229,0.042328042328042326
org/jfree/data/DefaultKeyedValues.java#220,0.0
org/jfree/data/general/AbstractDataset.java#118,0.0
org/jfree/data/general/AbstractDataset.java#119,0.0
org/jfree/data/DefaultKeyedValues2D.java#382,0.0
org/jfree/data/DefaultKeyedValues2D.java#383,0.0
org/jfree/data/DefaultKeyedValues2D.java#380,0.0
org/jfree/data/DefaultKeyedValues2D.java#381,0.0
org/jfree/data/DefaultKeyedValues2D.java#386,0.0
org/jfree/data/DefaultKeyedValues2D.java#384,0.0
org/jfree/data/DefaultKeyedValues2D.java#385,0.0
org/jfree/data/category/DefaultCategoryDataset.java#300,0.0
org/jfree/data/DefaultKeyedValues.java#452,0.0
org/jfree/data/DefaultKeyedValues.java#299,0.004830917874396135
org/jfree/data/DefaultKeyedValues.java#357,0.0
org/jfree/data/DefaultKeyedValues.java#290,0.0
org/jfree/data/DefaultKeyedValues.java#358,0.0
org/jfree/data/DefaultKeyedValues.java#292,0.0
org/jfree/data/category/DefaultCategoryDataset.java#234,0.0037313432835820895
org/jfree/data/general/AbstractDataset.java#206,0.0
org/jfree/data/general/AbstractDataset.java#207,0.0
org/jfree/data/category/DefaultCategoryDataset.java#233,0.0037313432835820895
org/jfree/data/DefaultKeyedValues2D.java#553,0.0
org/jfree/data/DefaultKeyedValues2D.java#552,0.0
org/jfree/data/DefaultKeyedValues2D.java#557,0.0
org/jfree/data/DefaultKeyedValues2D.java#556,0.0
org/jfree/data/DefaultKeyedValues2D.java#412,0.0
org/jfree/data/DefaultKeyedValues2D.java#413,0.0
org/jfree/data/DefaultKeyedValues2D.java#414,0.0
org/jfree/data/category/DefaultCategoryDataset.java#281,0.0
org/jfree/data/DefaultKeyedValues2D.java#144,0.0
org/jfree/data/category/DefaultCategoryDataset.java#283,0.0
org/jfree/data/category/DefaultCategoryDataset.java#282,0.0
org/jfree/data/category/DefaultCategoryDataset.java#285,0.0
org/jfree/data/category/DefaultCategoryDataset.java#286,0.0
org/jfree/data/category/DefaultCategoryDataset.java#124,0.0
org/jfree/data/DefaultKeyedValues2D.java#510,0.0
org/jfree/data/category/DefaultCategoryDataset.java#352,0.0048543689320388345
org/jfree/data/category/DefaultCategoryDataset.java#350,0.0048543689320388345
org/jfree/data/DefaultKeyedValues.java#418,0.0
org/jfree/data/DefaultKeyedValues2D.java#426,0.0
org/jfree/data/DefaultKeyedValues.java#319,0.0048543689320388345
org/jfree/data/DefaultKeyedValues.java#318,0.07881773399014778
org/jfree/data/DefaultKeyedValues2D.java#216,0.0
org/jfree/data/DefaultKeyedValues.java#317,0.07881773399014778
org/jfree/data/DefaultKeyedValues.java#316,0.07881773399014778
org/jfree/data/DefaultKeyedValues.java#256,0.0
org/jfree/data/DefaultKeyedValues.java#257,0.0
org/jfree/data/DefaultKeyedValues2D.java#185,0.011764705882352941
org/jfree/data/DefaultKeyedValues2D.java#186,0.0
org/jfree/data/DefaultKeyedValues2D.java#189,0.012121212121212121
org/jfree/data/UnknownKeyException.java#54,0.0
org/jfree/data/general/AbstractDataset.java#255,0.0
org/jfree/data/DefaultKeyedValues2D.java#359,0.0
org/jfree/data/general/AbstractDataset.java#122,0.0
org/jfree/data/general/AbstractDataset.java#121,0.0
org/jfree/data/category/DefaultCategoryDataset.java#373,0.0
org/jfree/data/category/DefaultCategoryDataset.java#372,0.0
org/jfree/data/category/DefaultCategoryDataset.java#377,0.0
org/jfree/data/DefaultKeyedValues2D.java#356,0.0
org/jfree/data/general/AbstractDataset.java#233,0.0
org/jfree/data/general/AbstractDataset.java#232,0.0
org/jfree/data/general/AbstractDataset.java#231,0.0
org/jfree/data/DefaultKeyedValues2D.java#328,0.0
org/jfree/data/DefaultKeyedValues2D.java#329,0.0
org/jfree/data/general/AbstractDataset.java#235,0.0
org/jfree/data/DefaultKeyedValues2D.java#459,0.01951219512195122
org/jfree/data/DefaultKeyedValues2D.java#456,0.01951219512195122
org/jfree/data/DefaultKeyedValues2D.java#457,0.01951219512195122
org/jfree/data/DefaultKeyedValues2D.java#326,0.011764705882352941
org/jfree/data/DefaultKeyedValues2D.java#327,0.011764705882352941
org/jfree/data/DefaultKeyedValues2D.java#320,0.011764705882352941
org/jfree/data/general/AbstractDataset.java#256,0.0
org/jfree/data/DefaultKeyedValues2D.java#322,0.011764705882352941
org/jfree/data/DefaultKeyedValues2D.java#323,0.013651877133105802
org/jfree/data/DefaultKeyedValues.java#400,0.0
org/jfree/data/general/AbstractDataset.java#160,0.0
org/jfree/data/general/AbstractDataset.java#188,0.0
org/jfree/data/DefaultKeyedValues.java#181,0.0
org/jfree/data/category/DefaultCategoryDataset.java#360,0.0
org/jfree/data/DefaultKeyedValues.java#183,0.0
org/jfree/data/DefaultKeyedValues.java#100,0.041237113402061855
org/jfree/data/DefaultKeyedValues.java#101,0.041237113402061855
org/jfree/data/DefaultKeyedValues2D.java#524,0.0
org/jfree/data/DefaultKeyedValues2D.java#333,0.012121212121212121
org/jfree/data/category/DefaultCategoryDataset.java#405,0.0
org/jfree/data/category/DefaultCategoryDataset.java#401,0.0
org/jfree/data/category/DefaultCategoryDataset.java#400,0.0
org/jfree/data/DefaultKeyedValues2D.java#330,0.0
org/jfree/data/general/DatasetGroup.java#96,0.0
org/jfree/data/DefaultKeyedValues2D.java#360,0.0
org/jfree/data/general/DatasetGroup.java#65,0.0024937655860349127
org/jfree/data/general/DatasetGroup.java#64,0.0024937655860349127
org/jfree/data/general/DatasetGroup.java#63,0.0024937655860349127
org/jfree/data/DefaultKeyedValues2D.java#493,0.0
org/jfree/data/DefaultKeyedValues2D.java#363,0.0
org/jfree/data/DefaultKeyedValues2D.java#496,0.0
org/jfree/data/category/DefaultCategoryDataset.java#339,0.0
org/jfree/data/category/DefaultCategoryDataset.java#338,0.0
org/jfree/data/DefaultKeyedValues.java#210,0.01809954751131222
org/jfree/data/DefaultKeyedValues2D.java#145,0.0
org/jfree/data/DefaultKeyedValues2D.java#146,0.0
org/jfree/data/DefaultKeyedValues2D.java#143,0.0
org/jfree/data/DefaultKeyedValues.java#219,0.0
org/jfree/data/DefaultKeyedValues2D.java#367,0.0
org/jfree/data/DefaultKeyedValues2D.java#149,0.0
org/jfree/data/category/DefaultCategoryDataset.java#337,0.0
org/jfree/data/DefaultKeyedValues2D.java#499,0.0
org/jfree/data/DefaultKeyedValues2D.java#399,0.0
org/jfree/data/DefaultKeyedValues2D.java#395,0.0
