Statement,Suspiciousness
org.jfree.data.general.DatasetChangeEvent#71,0.9855634070359395
org.jfree.data.general.DatasetChangeEvent#72,0.9855634070359395
org.jfree.data.general.DatasetChangeEvent#73,0.9855634070359395
org.jfree.data.general.DatasetChangeEvent#83,0.0
org.jfree.data.general.AbstractDataset#94,0.98518349669478
org.jfree.data.general.AbstractDataset#95,0.98518349669478
org.jfree.data.general.AbstractDataset#96,0.98518349669478
org.jfree.data.general.AbstractDataset#97,0.98518349669478
org.jfree.data.general.AbstractDataset#107,0.0
org.jfree.data.general.AbstractDataset#118,0.0
org.jfree.data.general.AbstractDataset#119,0.0
org.jfree.data.general.AbstractDataset#121,0.0
org.jfree.data.general.AbstractDataset#122,0.0
org.jfree.data.general.AbstractDataset#132,-0.00949775852898716
org.jfree.data.general.AbstractDataset#133,-0.00949775852898716
org.jfree.data.general.AbstractDataset#144,-0.0009877668870146646
org.jfree.data.general.AbstractDataset#145,-0.0009877668870146646
org.jfree.data.general.AbstractDataset#160,-7.598206823189727e-05
org.jfree.data.general.AbstractDataset#161,-7.598206823189727e-05
org.jfree.data.general.AbstractDataset#170,0.9863992097864904
org.jfree.data.general.AbstractDataset#171,0.9863992097864904
org.jfree.data.general.AbstractDataset#184,0.9863992097864904
org.jfree.data.general.AbstractDataset#185,0.9863992097864904
org.jfree.data.general.AbstractDataset#186,-0.0022794620469569183
org.jfree.data.general.AbstractDataset#187,-0.0022794620469569183
org.jfree.data.general.AbstractDataset#192,0.9863992097864904
org.jfree.data.general.AbstractDataset#205,-0.0006078565458551782
org.jfree.data.general.AbstractDataset#206,-0.0006078565458551782
org.jfree.data.general.AbstractDataset#207,-0.0006078565458551782
org.jfree.data.general.AbstractDataset#218,-0.00167160550110174
org.jfree.data.general.AbstractDataset#219,-0.00167160550110174
org.jfree.data.general.AbstractDataset#231,-0.00167160550110174
org.jfree.data.general.AbstractDataset#232,-0.00167160550110174
org.jfree.data.general.AbstractDataset#233,-0.00167160550110174
org.jfree.data.general.AbstractDataset#235,-0.00167160550110174
org.jfree.data.general.AbstractDataset#255,-0.00167160550110174
org.jfree.data.general.AbstractDataset#256,-0.00167160550110174
org.jfree.data.general.DatasetGroup#63,0.98518349669478
org.jfree.data.general.DatasetGroup#64,0.98518349669478
org.jfree.data.general.DatasetGroup#65,0.98518349669478
org.jfree.data.general.DatasetGroup#72,0.0
org.jfree.data.general.DatasetGroup#73,0.0
org.jfree.data.general.DatasetGroup#74,0.0
org.jfree.data.general.DatasetGroup#76,0.0
org.jfree.data.general.DatasetGroup#77,0.0
org.jfree.data.general.DatasetGroup#85,0.0
org.jfree.data.general.DatasetGroup#96,0.0
org.jfree.data.general.DatasetGroup#107,0.0
org.jfree.data.general.DatasetGroup#108,0.0
org.jfree.data.general.DatasetGroup#110,0.0
org.jfree.data.general.DatasetGroup#111,0.0
org.jfree.data.general.DatasetGroup#113,0.0
org.jfree.data.general.DatasetGroup#114,0.0
org.jfree.data.general.DatasetGroup#115,0.0
org.jfree.data.general.DatasetGroup#117,0.0
org.jfree.data.UnknownKeyException#54,-0.00045589240939138365
org.jfree.data.UnknownKeyException#55,-0.00045589240939138365
org.jfree.data.category.DefaultCategoryDataset#73,0.9905782235392447
org.jfree.data.category.DefaultCategoryDataset#74,0.9905782235392447
org.jfree.data.category.DefaultCategoryDataset#75,0.9905782235392447
org.jfree.data.category.DefaultCategoryDataset#85,-0.008282045437276803
org.jfree.data.category.DefaultCategoryDataset#96,-0.007066332345566446
org.jfree.data.category.DefaultCategoryDataset#110,-0.0063824937314793705
org.jfree.data.category.DefaultCategoryDataset#124,-0.0031912468657396852
org.jfree.data.category.DefaultCategoryDataset#138,0.0
org.jfree.data.category.DefaultCategoryDataset#149,-0.0006838386140870754
org.jfree.data.category.DefaultCategoryDataset#162,-0.0012157130917103563
org.jfree.data.category.DefaultCategoryDataset#176,-0.00022794620469569182
org.jfree.data.category.DefaultCategoryDataset#187,-0.0006078565458551782
org.jfree.data.category.DefaultCategoryDataset#203,-0.0015956234328698426
org.jfree.data.category.DefaultCategoryDataset#218,0.9922498290403465
org.jfree.data.category.DefaultCategoryDataset#219,0.9922498290403465
org.jfree.data.category.DefaultCategoryDataset#220,0.9922498290403465
org.jfree.data.category.DefaultCategoryDataset#233,0.9952891117696223
org.jfree.data.category.DefaultCategoryDataset#234,0.9952891117696223
org.jfree.data.category.DefaultCategoryDataset#248,-0.0009117848187827673
org.jfree.data.category.DefaultCategoryDataset#249,-0.0009117848187827673
org.jfree.data.category.DefaultCategoryDataset#250,-0.0009117848187827673
org.jfree.data.category.DefaultCategoryDataset#264,-0.0006838386140870754
org.jfree.data.category.DefaultCategoryDataset#265,-0.0006838386140870754
