Statement,Suspiciousness
org.apache.commons.lang3.SerializationUtils#59,0.0
org.apache.commons.lang3.SerializationUtils#60,0.0
org.apache.commons.lang3.SerializationUtils#79,0.02857142857142857
org.apache.commons.lang3.SerializationUtils#80,0.0
org.apache.commons.lang3.SerializationUtils#82,0.029411764705882353
org.apache.commons.lang3.SerializationUtils#83,0.030303030303030304
org.apache.commons.lang3.SerializationUtils#85,0.030303030303030304
org.apache.commons.lang3.SerializationUtils#88,0.030303030303030304
org.apache.commons.lang3.SerializationUtils#95,0.030303030303030304
org.apache.commons.lang3.SerializationUtils#96,0.0
org.apache.commons.lang3.SerializationUtils#104,0.0
org.apache.commons.lang3.SerializationUtils#105,0.0
org.apache.commons.lang3.SerializationUtils#109,0.0
org.apache.commons.lang3.SerializationUtils#107,0.0
org.apache.commons.lang3.SerializationUtils#108,0.0
org.apache.commons.lang3.SerializationUtils#98,0.03571428571428571
org.apache.commons.lang3.SerializationUtils#99,0.03571428571428571
org.apache.commons.lang3.SerializationUtils#100,0.0
org.apache.commons.lang3.SerializationUtils#101,0.0
org.apache.commons.lang3.SerializationUtils#103,0.03571428571428571
org.apache.commons.lang3.SerializationUtils#131,0.02
org.apache.commons.lang3.SerializationUtils#132,0.0
org.apache.commons.lang3.SerializationUtils#134,0.020833333333333332
org.apache.commons.lang3.SerializationUtils#137,0.020833333333333332
org.apache.commons.lang3.SerializationUtils#138,0.02127659574468085
org.apache.commons.lang3.SerializationUtils#144,0.022727272727272728
org.apache.commons.lang3.SerializationUtils#145,0.022727272727272728
org.apache.commons.lang3.SerializationUtils#149,0.022727272727272728
org.apache.commons.lang3.SerializationUtils#147,0.0
org.apache.commons.lang3.SerializationUtils#150,0.0
org.apache.commons.lang3.SerializationUtils#140,0.0
org.apache.commons.lang3.SerializationUtils#141,0.0
org.apache.commons.lang3.SerializationUtils#143,0.0
org.apache.commons.lang3.SerializationUtils#151,0.022727272727272728
org.apache.commons.lang3.SerializationUtils#162,0.022727272727272728
org.apache.commons.lang3.SerializationUtils#163,0.022727272727272728
org.apache.commons.lang3.SerializationUtils#164,0.023809523809523808
org.apache.commons.lang3.SerializationUtils#185,0.0
org.apache.commons.lang3.SerializationUtils#186,0.0
org.apache.commons.lang3.SerializationUtils#188,0.0
org.apache.commons.lang3.SerializationUtils#191,0.0
org.apache.commons.lang3.SerializationUtils#192,0.0
org.apache.commons.lang3.SerializationUtils#200,0.0
org.apache.commons.lang3.SerializationUtils#201,0.0
org.apache.commons.lang3.SerializationUtils#205,0.0
org.apache.commons.lang3.SerializationUtils#203,0.0
org.apache.commons.lang3.SerializationUtils#194,0.0
org.apache.commons.lang3.SerializationUtils#195,0.0
org.apache.commons.lang3.SerializationUtils#196,0.0
org.apache.commons.lang3.SerializationUtils#197,0.0
org.apache.commons.lang3.SerializationUtils#199,0.0
org.apache.commons.lang3.SerializationUtils#218,0.0
org.apache.commons.lang3.SerializationUtils#219,0.0
org.apache.commons.lang3.SerializationUtils#221,0.0
org.apache.commons.lang3.SerializationUtils#222,0.0
org.apache.commons.lang3.SerializationException#42,0.0
org.apache.commons.lang3.SerializationException#43,0.0
org.apache.commons.lang3.SerializationException#52,0.0
org.apache.commons.lang3.SerializationException#53,0.0
org.apache.commons.lang3.SerializationException#63,0.0
org.apache.commons.lang3.SerializationException#64,0.0
org.apache.commons.lang3.SerializationException#75,0.034482758620689655
org.apache.commons.lang3.SerializationException#76,0.034482758620689655
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#249,0.030303030303030304
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#250,0.030303030303030304
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#252,0.030303030303030304
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#264,0.030303030303030304
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#266,0.030303030303030304
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#267,0.03571428571428571
org.apache.commons.lang3.SerializationUtils$ClassLoaderAwareObjectInputStream#268,0.03571428571428571
