Line,Suspiciousness
org/jfree/chart/axis/ValueAxis.java#1728,0.0
org/jfree/chart/axis/ValueAxis.java#1729,0.0
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java#751,0.0
org/jfree/chart/axis/ValueAxis.java#1726,0.0
org/jfree/chart/axis/ValueAxis.java#1727,0.0
org/jfree/chart/plot/CategoryPlot.java#2561,0.0
org/jfree/chart/plot/CategoryPlot.java#2560,0.0
org/jfree/chart/plot/CategoryPlot.java#2563,0.0
org/jfree/chart/plot/CategoryPlot.java#2562,0.0
org/jfree/chart/plot/CategoryPlot.java#2565,0.0
org/jfree/chart/plot/CategoryPlot.java#2564,0.0
org/jfree/chart/plot/CategoryPlot.java#2567,0.0
org/jfree/chart/plot/CategoryPlot.java#2566,0.0
org/jfree/chart/axis/Axis.java#1390,0.0
org/jfree/chart/axis/Axis.java#1394,0.0
org/jfree/chart/ChartColor.java#59,0.0026234252082985507
org/jfree/chart/entity/ChartEntity.java#409,0
org/jfree/chart/plot/CategoryPlot.java#1678,0.014097096860865023
org/jfree/chart/axis/Axis.java#738,0
org/jfree/chart/plot/CategoryPlot.java#1672,0.014097096860865023
org/jfree/chart/plot/CategoryPlot.java#1673,0.014097096860865023
org/jfree/chart/axis/Axis.java#735,0
org/jfree/chart/axis/Axis.java#734,0
org/jfree/chart/axis/Axis.java#736,0
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java#1358,0
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java#1359,0
org/jfree/data/category/AbstractCategoryDataset.java#90,0.0040694813337063245
org/jfree/chart/plot/DatasetRenderingOrder.java#82,0.002848043652960357
org/jfree/chart/plot/DatasetRenderingOrder.java#80,0.002848043652960357
org/jfree/chart/plot/DatasetRenderingOrder.java#81,0.002848043652960357
org/jfree/chart/LegendItem.java#788,0.0
org/jfree/chart/LegendItem.java#1153,0
org/jfree/chart/LegendItem.java#1152,0
org/jfree/chart/LegendItem.java#1151,0
org/jfree/chart/LegendItem.java#1150,0
org/jfree/chart/LegendItem.java#1157,0
org/jfree/chart/LegendItem.java#1156,0
org/jfree/chart/LegendItem.java#1155,0
org/jfree/chart/LegendItem.java#1154,0
org/jfree/chart/LegendItem.java#1158,0
org/jfree/chart/plot/CategoryPlot.java#3742,0.0
org/jfree/chart/plot/CategoryPlot.java#3743,0.0
org/jfree/chart/plot/CategoryPlot.java#3740,0.0
org/jfree/chart/plot/CategoryPlot.java#3741,0.0
org/jfree/chart/plot/CategoryPlot.java#3214,0.0
org/jfree/chart/renderer/category/LineAndShapeRenderer.java#343,0.0
org/jfree/chart/plot/CategoryPlot.java#3744,0.0
org/jfree/chart/plot/CategoryPlot.java#3745,0.0
org/jfree/chart/plot/CategoryPlot.java#3749,0.0
org/jfree/chart/renderer/AbstractRenderer.java#409,0.002131280714390752
org/jfree/chart/renderer/AbstractRenderer.java#408,0.002131280714390752
org/jfree/chart/renderer/AbstractRenderer.java#405,0.002131280714390752
org/jfree/chart/renderer/AbstractRenderer.java#404,0.002131280714390752
org/jfree/chart/renderer/AbstractRenderer.java#406,0.002131280714390752
org/jfree/chart/renderer/AbstractRenderer.java#401,0.002131280714390752
org/jfree/chart/renderer/AbstractRenderer.java#402,0.002131280714390752
org/jfree/chart/text/TextAnchor.java#159,0.0
org/jfree/chart/text/TextAnchor.java#156,0.0
org/jfree/chart/text/TextAnchor.java#154,0.0
org/jfree/chart/text/TextAnchor.java#155,0.0
org/jfree/chart/text/TextAnchor.java#150,0.0
org/jfree/chart/text/TextAnchor.java#151,0
org/jfree/chart/plot/DefaultDrawingSupplier.java#443,0.0
org/jfree/chart/renderer/AbstractRenderer.java#3133,0.0
org/jfree/chart/axis/Axis.java#959,0
org/jfree/chart/axis/Axis.java#958,0
